x,y,z,cluster
0.796,0.917,0.573,2
0.928,0.022,0.579,4
0.963,0.153,0.453,1
0.391,0.063,0.261,0
0.91,0.251,0.444,1
0.48,0.702,0.756,2
1.007,0.071,0.611,4
0.99,0.162,0.535,3
1.028,0.198,0.651,3
0.458,0.706,0.874,2
0.927,0.213,0.392,1
0.009,0.781,0.45,2
0.097,0.816,0.47,2
0.055,0.738,0.428,2
0.463,0.052,0.252,0
0.961,0.005,0.615,4
0.949,0.008,0.637,4
0.475,0.041,0.268,0
0.52,0.667,0.787,2
0.326,0.049,0.214,0
0.036,0.781,0.507,2
0.98,0.21,0.468,1
0.052,0.825,0.459,2
0.065,0.83,0.435,2
0.959,0.034,0.559,4
0.496,0.696,0.843,2
0.953,0.24,0.538,3
0.435,0.089,0.275,0
0.763,1.069,0.48,2
0.979,0.042,0.605,4
0.726,1.056,0.563,2
0.919,0.258,0.463,1
0.522,0.643,0.877,2
0.502,0.621,0.798,2
0.968,0.029,0.635,4
0.351,0.104,0.331,0
0.948,0.305,0.491,3
0.952,0.347,0.503,3
0.409,0.039,0.253,0
0.947,0.054,0.564,4
0.744,1.001,0.512,2
0.373,0.057,0.312,0
0.669,0.997,0.522,2
0.886,0.183,0.44,1
0.376,0.127,0.256,0
0.534,0.06,0.262,0
0.007,0.815,0.443,2
0.944,0.256,0.406,1
0.505,0.713,0.808,2
0.326,0.061,0.197,0
0.955,0.007,0.633,4
1.01,0.238,0.533,3
0.956,0.295,0.524,3
0.073,0.732,0.412,2
0.743,1.023,0.471,2
0.692,0.96,0.532,2
0.53,0.643,0.751,2
0.02,0.852,0.487,2
0.074,0.78,0.318,2
0.952,0.273,0.571,3
0.517,0.689,0.766,2
0.523,0.673,0.856,2
0.535,0.691,0.78,2
0.967,0.019,0.546,4
0.469,0.665,0.806,2
0.919,0.199,0.449,1
0.855,0.22,0.487,1
0.654,0.941,0.529,2
0.093,0.736,0.505,2
0.93,0.271,0.485,1
0.483,0.736,0.764,2
0.988,0.227,0.569,3
0.501,0.783,0.825,2
0.528,0.108,0.24,0
0.442,0.064,0.319,0
0.943,0.241,0.547,3
0.515,0.068,0.32,0
1.015,0.195,0.431,1
0.905,0.308,0.487,1
0.326,0.065,0.319,0
0.505,0.699,0.797,2
0.866,0.062,0.632,4
0.99,0.221,0.575,3
0.943,0.163,0.535,3
0.749,0.972,0.532,2
0.877,0.257,0.435,1
0.364,0.027,0.287,0
0.882,0.012,0.603,4
0.102,0.869,0.571,2
0.452,0.094,0.251,0
0.912,0.223,0.406,1
0.267,0.1,0.334,0
0.805,0.933,0.523,2
0.124,0.697,0.435,2
0.848,0.131,0.442,1
0.889,0.219,0.567,3
0.98,0.261,0.524,3
0.971,0.198,0.41,1
0.904,0.228,0.425,1
0.561,0.623,0.854,2
0.465,0.022,0.275,0
0.916,0.037,0.619,4
0.503,0.641,0.819,2
0.964,0.231,0.56,3
0.948,0.008,0.627,4
0.087,0.803,0.441,2
0.906,0.052,0.641,4
0.79,0.932,0.549,2
0.475,0.099,0.241,0
1.014,0.244,0.549,3
0.115,0.743,0.478,2
0.767,0.989,0.49,2
0.05,0.723,0.425,2
0.55,0.064,0.262,0
0.736,0.973,0.559,2
0.946,0.073,0.558,4
0.901,0.01,0.55,4
0.96,0.221,0.573,3
0.406,0.115,0.34,0
0.951,0.239,0.441,1
0.926,0.039,0.524,4
0.527,0.702,0.752,2
0.365,0.093,0.302,0
0.489,0.72,0.781,2
0.044,0.764,0.453,2
0.509,0.021,0.211,0
0.056,0.752,0.443,2
0.533,0.072,0.274,0
0.56,0.607,0.832,2
0.344,0.08,0.24,0
0.488,0.609,0.681,2
0.075,0.725,0.381,2
0.444,0.064,0.367,0
0.075,0.802,0.41,2
0.536,0.709,0.78,2
0.571,0.062,0.286,0
0.889,0.206,0.392,1
0.974,0.058,0.599,4
0.832,0.267,0.447,1
0.954,0.312,0.588,3
0.887,0.045,0.695,4
0.68,0.97,0.548,2
1.023,0.211,0.467,3
0.467,0.144,0.272,0
0.968,0.204,0.512,3
0.401,0.002,0.188,0
0.398,0.054,0.268,0
0.381,0.096,0.337,0
0.007,0.787,0.483,2
0.973,0.191,0.561,3
0.908,0.234,0.604,3
0.564,0.763,0.871,2
0.541,0.091,0.254,0
0.941,0.2,0.424,1
0.506,0.13,0.255,0
0.059,0.685,0.41,2
0.933,0.234,0.465,1
0.982,0.252,0.563,3
0.537,0.68,0.832,2
0.876,0.277,0.457,1
0.887,0.244,0.369,1
0.957,0.268,0.453,1
0.312,0.106,0.28,0
0.159,0.802,0.453,2
0.413,0.073,0.282,0
0.916,0.22,0.477,1
0.729,0.939,0.548,2
1.013,0.017,0.619,4
0.924,0.25,0.436,1
0.97,0.011,0.62,4
0.739,0.97,0.535,2
0.885,0.015,0.565,4
0.985,0.104,0.607,4
0.402,0.088,0.304,0
0.723,0.994,0.538,2
0.372,0.059,0.318,0
0.828,0.242,0.477,1
0.978,0.196,0.487,3
0.523,0.716,0.863,2
0.942,0.277,0.49,3
0.58,0.083,0.216,0
0.486,0.13,0.259,0
0.376,0.613,0.795,2
0.491,0.034,0.297,0
0.466,0.098,0.273,0
0.543,0.078,0.248,0
0.396,0.066,0.353,0
1,0.045,0.628,4
0.059,0.744,0.489,2
0.4,0.066,0.288,0
0.955,0.21,0.432,1
0.978,0.169,0.54,3
0.469,0.165,0.272,0
0.871,0.2,0.524,1
0.904,0.014,0.589,4
0.39,0.123,0.279,0
0.979,0.197,0.518,3
0.483,0.089,0.293,0
0.94,0.208,0.518,3
0.929,0.236,0.483,1
0.918,0.174,0.536,3
0.731,1.009,0.487,2
0.935,0.245,0.493,1
0.497,0.14,0.269,0
0.538,0.075,0.22,0
0.534,0.687,0.777,2
0.485,0.62,0.815,2
0.858,0.005,0.713,4
0.888,0.037,0.577,4
0.868,0.116,0.713,4
0.437,0.046,0.298,0
0.729,0.973,0.572,2
0.934,0.035,0.651,4
0.544,0.592,0.778,2
0.035,0.723,0.436,2
0.735,0.929,0.519,2
0.666,0.95,0.445,2
0.063,0.812,0.5,2
0.509,0.696,0.791,2
0.783,0.969,0.559,2
0.984,0.221,0.513,3
1.015,0.243,0.493,3
0.914,0.212,0.484,1
0.539,0.716,0.828,2
0.526,0.676,0.857,2
0.499,0.697,0.789,2
0.658,0.946,0.526,2
0.916,0.104,0.65,4
0.124,0.798,0.45,2
0.095,0.775,0.438,2
0.788,1.023,0.503,2
0.4,0.132,0.3,0
0.049,0.739,0.478,2
0.429,0.053,0.248,0
0.944,0.029,0.666,4
0.5,0.722,0.714,2
0.381,0.016,0.264,0
0.814,0.272,0.447,1
0.417,0.701,0.73,2
0.511,0.662,0.841,2
0.533,0.13,0.228,0
0.322,0.038,0.238,0
0.102,0.83,0.387,2
0.463,0.086,0.263,0
0.409,0.096,0.286,0
0.991,0.267,0.616,3
0.721,0.945,0.498,2
0.4,0.586,0.83,2
0.973,0.258,0.534,3
0.47,0.652,0.89,2
0.962,0.006,0.59,4
0.38,0.065,0.265,0
0.52,0.037,0.36,0
0.519,0.655,0.858,2
0.114,0.822,0.417,2
0.085,0.798,0.492,2
0.367,0.045,0.303,0
0.702,0.956,0.595,2
0.411,0.072,0.322,0
0.358,0.087,0.258,0
0.534,0.067,0.2,0
0.073,0.757,0.431,2
0.978,0.229,0.452,1
0.398,0.075,0.315,0
0.525,0.67,0.781,2
0.977,0.258,0.595,3
0.862,0.245,0.499,1
0.479,0.094,0.242,0
0.945,0.084,0.622,4
0.108,0.755,0.462,2
0.905,0.003,0.646,4
0.925,0.046,0.582,4
0.444,0.674,0.861,2
0.884,0.226,0.497,1
0.903,0.216,0.466,1
0.963,0.011,0.663,4
0.937,0.119,0.592,4
0.08,0.741,0.353,2
0.113,0.8,0.467,2
0.987,0.232,0.573,3
0.95,0.28,0.558,3
0.952,0.248,0.404,1
0.892,0.046,0.574,4
0.078,0.855,0.47,2
0.459,0.063,0.232,0
0.487,0.035,0.319,0
0.932,0.06,0.562,4
0.524,0.147,0.247,0
0.3,0.006,0.329,0
0.89,0.229,0.547,3
0.898,0.195,0.485,1
0.948,0.028,0.588,4
0.486,0.631,0.761,2
0.401,0.081,0.345,0
0.004,0.718,0.407,2
0.54,0.672,0.819,2
0.909,0.006,0.596,4
0.123,0.763,0.393,2
0.115,0.736,0.364,2
0.487,0.026,0.304,0
0.98,0.267,0.552,3
0.014,0.79,0.453,2
0.981,0.212,0.363,1
0.493,0.671,0.786,2
0.944,0.109,0.575,4
0.893,0.181,0.508,1
0.921,0.226,0.48,1
0.797,0.924,0.496,2
0.988,0.236,0.501,3
0.896,0.052,0.594,4
0.574,0.674,0.812,2
0.146,0.809,0.468,2
0.902,0.064,0.604,4
0.492,0.097,0.244,0
0.571,0.092,0.351,0
0.527,0.7,0.81,2
0.429,0.119,0.274,0
0.084,0.815,0.451,2
0.976,0.046,0.659,4
1.002,0.056,0.563,4
1.002,0.283,0.538,3
1.001,0.203,0.536,3
0.37,0.112,0.349,0
0.574,0.777,0.75,2
0.832,0.017,0.626,4
0.509,0.716,0.751,2
0.089,0.748,0.486,2
0.96,0.033,0.628,4
0.441,0.688,0.815,2
0.899,0.261,0.477,1
0.493,0.014,0.287,0
0.38,0.021,0.283,0
0.909,0.059,0.601,4
0.375,0.087,0.256,0
0.885,0.22,0.404,1
0.959,0.04,0.542,4
0.041,0.708,0.522,2
0.917,0.062,0.585,4
0.048,0.798,0.425,2
0.348,0.099,0.3,0
0.334,0.1,0.205,0
0.519,0.085,0.268,0
0.992,0.257,0.648,3
0.925,0.216,0.508,3
0.996,0.186,0.466,1
0.999,0.251,0.567,3
0.968,0.204,0.569,3
0.071,0.809,0.474,2
0.919,0.167,0.4,1
0.714,0.959,0.503,2
0.021,0.789,0.42,2
0.902,0.029,0.6,4
0.56,0.058,0.324,0
0.407,0.123,0.276,0
0.855,0.201,0.386,1
1.002,0.306,0.501,3
0.731,1.019,0.544,2
0.93,0.064,0.549,4
0.781,1.05,0.508,2
0.041,0.772,0.44,2
0.099,0.74,0.406,2
0.916,0.244,0.442,1
0.468,0.661,0.889,2
0.04,0.735,0.492,2
0.94,0.184,0.486,1
0.808,0.014,0.622,4
0.974,0.266,0.552,3
0.074,0.727,0.38,2
0.894,0.265,0.453,1
0.945,0.022,0.614,4
0.391,0.069,0.336,0
0.519,0.069,0.221,0
0.489,0.635,0.811,2
0.888,0.169,0.423,1
0.077,0.743,0.47,2
0.865,0.216,0.425,1
0.95,0.196,0.452,1
0.978,0.233,0.475,1
0.838,0.174,0.422,1
0.933,0.266,0.507,3
0.972,0.264,0.531,3
0.704,1.021,0.525,2
0.933,0.001,0.566,4
0.953,0.061,0.576,4
1.008,0.012,0.551,4
0.388,0.074,0.293,0
0.067,0.845,0.411,2
0.734,0.974,0.485,2
0.985,0.2,0.466,1
0.486,0.081,0.229,0
0.921,0.272,0.56,3
0.999,0.312,0.566,3
0.062,0.837,0.471,2
0.531,0.02,0.276,0
0.874,0.228,0.455,1
0.48,0.059,0.241,0
0.957,0.238,0.622,3
0.702,0.967,0.514,2
0.058,0.697,0.47,2
0.09,0.807,0.421,2
0.558,0.63,0.797,2
0.455,0.647,0.795,2
0.569,0.748,0.822,2
0.023,0.786,0.399,2
0.115,0.783,0.5,2
0.457,0.132,0.205,0
0.966,0.189,0.576,3
0.464,0.744,0.819,2
0.962,0.239,0.523,3
0.868,0.294,0.389,1
0.427,0.018,0.204,0
0.955,0.028,0.64,4
0.754,0.926,0.533,2
0.469,0.633,0.804,2
0.928,0.034,0.606,4
0.662,0.972,0.544,2
0.948,0.269,0.401,1
0.692,0.995,0.572,2
0.3,0.114,0.306,0
0.883,0.098,0.581,4
0.387,0.019,0.298,0
0.939,0.085,0.608,4
0.849,0.216,0.408,1
0.982,0.181,0.539,3
0.473,0.092,0.254,0
0.539,0.126,0.319,0
0.707,0.983,0.537,2
0.901,0.202,0.53,3
0.952,0.195,0.534,3
0.007,0.75,0.327,2
0.927,0.322,0.53,3
0.063,0.837,0.406,2
0.479,0.101,0.245,0
0.521,0.699,0.776,2
0.711,1.047,0.565,2
0.426,0.006,0.358,0
0.924,0.197,0.562,3
0.49,0.105,0.244,0
0.109,0.771,0.409,2
0.397,0.079,0.266,0
0.71,0.935,0.53,2
0.512,0.009,0.246,0
0.96,0.182,0.526,3
0.381,0.046,0.331,0
0.941,0.007,0.598,4
0.429,0.702,0.871,2
0.09,0.767,0.467,2
0.885,0.139,0.534,1
0.379,0,0.28,0
0.876,0.162,0.539,3
0.916,0.015,0.6,4
0.935,0.218,0.471,1
0.749,1.005,0.52,2
0.486,0.72,0.798,2
0.002,0.814,0.449,2
0.476,0.697,0.843,2
0.375,0.014,0.255,0
0.095,0.807,0.397,2
0.921,0.012,0.664,4
0.495,0.722,0.764,2
0.398,0.029,0.3,0
0.894,0.205,0.433,1
0.344,0.103,0.307,0
0.448,0.124,0.291,0
0.022,0.812,0.418,2
0.534,0.708,0.793,2
0.629,0.915,0.567,2
0.488,0.726,0.846,2
0.122,0.793,0.382,2
0.464,0.074,0.311,0
0.56,0.078,0.197,0
0.904,0.006,0.73,4
0.424,0.076,0.285,0
0.685,0.996,0.576,2
0.891,0.003,0.593,4
0.86,0.004,0.648,4
0.969,0.215,0.568,3
0.515,0.662,0.765,2
0.671,0.956,0.515,2
0.933,0.182,0.479,1
0.726,1.014,0.525,2
0.937,0.055,0.641,4
0.531,0.108,0.274,0
0.364,0.045,0.346,0
0.524,0.655,0.779,2
0.367,0.038,0.249,0
0.891,0.079,0.598,4
0.086,0.805,0.434,2
0.391,0.086,0.291,0
1.033,0.291,0.53,3
0.949,0.011,0.655,4
0.434,0.011,0.289,0
0.39,0.051,0.243,0
0.1,0.835,0.502,2
0.054,0.864,0.524,2
0.762,0.946,0.556,2
0.918,0.015,0.56,4
0.514,0.063,0.21,0
0.919,0.216,0.373,1
0.923,0.194,0.416,1
0.542,0.705,0.841,2
0.704,0.899,0.503,2
0.89,0.223,0.422,1
0.997,0.049,0.619,4
0.131,0.722,0.459,2
0.903,0.281,0.551,3
0.475,0.744,0.814,2
0.696,0.875,0.504,2
0.95,0.201,0.578,3
0.91,0.252,0.543,3
0.403,0.105,0.292,0
0.511,0.734,0.898,2
0.106,0.644,0.443,2
0.438,0.066,0.258,0
0.491,0.116,0.304,0
0.77,1.025,0.575,2
0.966,0.21,0.495,3
0.862,0.163,0.475,1
0.916,0.205,0.434,1
0.528,0.076,0.269,0
0.456,0.007,0.227,0
0.506,0.674,0.702,2
0.725,0.939,0.535,2
0.367,0.011,0.377,0
0.43,0.087,0.315,0
0.867,0.229,0.403,1
0.078,0.748,0.454,2
0.432,0.093,0.257,0
0.472,0.618,0.787,2
0.075,0.693,0.391,2
0.733,1.034,0.543,2
0.696,1.005,0.668,2
0.507,0.693,0.762,2
0.071,0.838,0.402,2
0.752,0.947,0.588,2
0.769,1.044,0.579,2
0.758,0.959,0.565,2
0.146,0.754,0.493,2
0.471,0.088,0.266,0
0.666,0.982,0.469,2
0.763,0.938,0.558,2
0.4,0.04,0.272,0
0.429,0.051,0.305,0
0.478,0.661,0.878,2
0.089,0.785,0.445,2
0.404,0.098,0.302,0
0.893,0.224,0.433,1
0.418,0.02,0.272,0
0.998,0.193,0.474,1
0.522,0.074,0.19,0
0.956,0.027,0.521,4
0.938,0.007,0.632,4
0.679,1.029,0.489,2
0.981,0.002,0.583,4
0.927,0.217,0.372,1
0.034,0.738,0.414,2
0.701,0.939,0.554,2
0.112,0.831,0.451,2
0.09,0.814,0.516,2
0.075,0.719,0.4,2
0.868,0.144,0.473,1
0.733,1.004,0.557,2
0.437,0.111,0.229,0
0.362,0.03,0.187,0
0.902,0.295,0.413,1
1.015,0.051,0.59,4
0.896,0.071,0.629,4
0.567,0.654,0.756,2
0.437,0.068,0.288,0
0.889,0.17,0.497,1
0.506,0.632,0.753,2
0.451,0.096,0.259,0
0.089,0.794,0.421,2
0.923,0.232,0.489,1
0.478,0.062,0.246,0
0.389,0.045,0.224,0
0.888,0.019,0.497,4
0.85,0.041,0.658,4
0.356,0.083,0.246,0
0.923,0.227,0.606,3
0.431,0.066,0.332,0
0.911,0.183,0.533,3
0.906,0.24,0.532,3
0.979,0.228,0.573,3
0.095,0.813,0.492,2
0.908,0.003,0.697,4
0.898,0.159,0.459,1
0.89,0.01,0.681,4
0.406,0.047,0.279,0
0.417,0.073,0.279,0
0.354,0.097,0.234,0
0.478,0.724,0.735,2
0.907,0.066,0.623,4
0.14,0.707,0.546,2
0.074,0.778,0.412,2
0.964,0.271,0.519,3
0.156,0.828,0.489,2
0.117,0.777,0.549,2
0.982,0.264,0.51,3
0.683,1.021,0.555,2
0.964,0.004,0.601,4
0.648,0.937,0.506,2
0.964,0.249,0.523,3
0.059,0.742,0.465,2
0.345,0.086,0.341,0
0.982,0.119,0.606,4
0.915,0.227,0.453,1
0.445,0.673,0.866,2
0.974,0.238,0.57,3
0.472,0.713,0.721,2
0.715,1.003,0.508,2
0.474,0.102,0.26,0
0.936,0.193,0.537,3
0.934,0.239,0.414,1
0.069,0.798,0.478,2
0.93,0.035,0.616,4
0.123,0.768,0.397,2
0.938,0.023,0.628,4
0.523,0.642,0.8,2
0.757,0.947,0.589,2
0.913,0.076,0.687,4
0.745,0.9,0.585,2
0.893,0.019,0.582,4
0.961,0.221,0.485,1
0.549,0.661,0.741,2
0.508,0.653,0.764,2
0.026,0.817,0.499,2
0.439,0.145,0.274,0
0.943,0.033,0.613,4
0.536,0.644,0.773,2
0.477,0.096,0.238,0
0.117,0.764,0.491,2
0.497,0.042,0.283,0
0.956,0.257,0.533,3
0.318,0.062,0.346,0
0.501,0.068,0.286,0
0.93,0.212,0.551,3
0.914,0.147,0.5,1
0.477,0.733,0.7,2
0.382,0.084,0.235,0
0.08,0.792,0.469,2
0.386,0.052,0.321,0
0.75,0.956,0.517,2
1.002,0.249,0.52,3
0.507,0.074,0.25,0
0.887,0.012,0.575,4
0.98,0.202,0.545,3
0.735,1.025,0.531,2
0.498,0.045,0.328,0
0.938,0.02,0.591,4
0.538,0.053,0.238,0
0.036,0.758,0.472,2
0.964,0.195,0.442,1
0.849,0.192,0.46,1
0.372,0.071,0.224,0
0.069,0.807,0.349,2
0.954,0.202,0.364,1
0.949,0.225,0.427,1
0.621,0.717,0.798,2
0.475,0.096,0.301,0
0.921,0.041,0.569,4
0.754,1.003,0.512,2
0.732,0.999,0.521,2
0.407,0.032,0.291,0
0.36,0.05,0.236,0
0.975,0.21,0.513,3
1.008,0.052,0.534,4
0.939,0.26,0.388,1
0.499,0.051,0.273,0
0.48,0.64,0.753,2
0.903,0.135,0.62,4
0.535,0.664,0.84,2
0.713,0.985,0.56,2
0.933,0.203,0.519,3
0.86,0.206,0.427,1
0.972,0.25,0.586,3
0.726,0.974,0.598,2
0.502,0.109,0.25,0
0.12,0.753,0.386,2
0.976,0.012,0.498,4
0.121,0.77,0.42,2
0.293,0.054,0.215,0
0.917,0.008,0.61,4
0.909,0.051,0.557,4
0.895,0.044,0.641,4
0.921,0.209,0.524,3
0.413,0.029,0.306,0
0.169,0.813,0.441,2
0.843,0.082,0.551,4
0.926,0.243,0.537,3
0.39,0.012,0.238,0
0.693,1.021,0.591,2
0.954,0.227,0.533,3
0.92,0.028,0.654,4
0.006,0.836,0.397,2
0.932,0.266,0.571,3
0.861,0.218,0.526,1
0.487,0.098,0.248,0
0.914,0.273,0.463,1
0.023,0.813,0.497,2
0.491,0.708,0.792,2
0.968,0.236,0.518,3
0.932,0.003,0.567,4
0.103,0.738,0.385,2
0.725,0.942,0.519,2
0.909,0.027,0.675,4
0.923,0.048,0.662,4
0.433,0.058,0.274,0
1.029,0.272,0.586,3
0.497,0.688,0.808,2
0.72,0.918,0.579,2
0.527,0.704,0.714,2
0.936,0.152,0.374,1
0.909,0.208,0.437,1
0.951,0.057,0.56,4
0.755,1.033,0.42,2
0.509,0.041,0.242,0
0.55,0.113,0.28,0
0.55,0.083,0.281,0
0.875,0.146,0.51,1
0.046,0.802,0.452,2
0.437,0.086,0.308,0
0.771,0.994,0.531,2
0.355,0.033,0.271,0
0.407,0.15,0.251,0
0.069,0.868,0.448,2
0.897,0.233,0.406,1
0.722,0.967,0.497,2
0.416,0.005,0.276,0
0.021,0.782,0.414,2
0.473,0.65,0.786,2
0.741,0.956,0.547,2
0.936,0.057,0.582,4
0.492,0,0.289,0
0.969,0.292,0.605,3
0.447,0.119,0.262,0
0.933,0.007,0.569,4
0.924,0.004,0.577,4
0.472,0.629,0.728,2
0.952,0.203,0.409,1
0.925,0.011,0.576,4
0.667,0.979,0.545,2
0.929,0.206,0.518,3
0.521,0.687,0.75,2
0.049,0.778,0.461,2
0.502,0.69,0.812,2
0.966,0.031,0.62,4
0.352,0.128,0.336,0
0.078,0.814,0.475,2
0.936,0.257,0.459,1
0.739,1.003,0.54,2
0.545,0.014,0.273,0
0.889,0.269,0.549,3
0.903,0.225,0.386,1
0.946,0.243,0.426,1
0.956,0.016,0.615,4
0.745,0.928,0.52,2
1.027,0.155,0.575,3
0.096,0.778,0.453,2
0.679,0.943,0.634,2
0.946,0.256,0.552,3
0.963,0.229,0.432,1
0.432,0.005,0.311,0
0.965,0.218,0.6,3
0.896,0.184,0.573,3
0.929,0.235,0.439,1
0.106,0.752,0.423,2
0.418,0.039,0.28,0
0.516,0.099,0.213,0
0.427,0.07,0.31,0
0.522,0.084,0.192,0
0.388,0.097,0.304,0
0.355,0.052,0.228,0
1.042,0.241,0.521,3
0.499,0.647,0.79,2
0.989,0.251,0.539,3
0.397,0.118,0.229,0
0.379,0.067,0.248,0
0.377,0.091,0.28,0
0.944,0.2,0.556,3
0.922,0.261,0.378,1
0.055,0.771,0.453,2
0.53,0.674,0.828,2
0.701,0.981,0.524,2
0.468,0.701,0.822,2
0.33,0.025,0.28,0
0.058,0.724,0.526,2
0.025,0.811,0.352,2
0.507,0.073,0.309,0
0.11,0.793,0.401,2
0.488,0.105,0.322,0
0.473,0.056,0.233,0
0.656,0.996,0.585,2
0.005,0.774,0.385,2
0.357,0.077,0.264,0
0.414,0.064,0.268,0
0.741,1.025,0.565,2
0.526,0.644,0.828,2
0.552,0.681,0.802,2
0.88,0.192,0.448,1
0.161,0.846,0.393,2
0.105,0.783,0.419,2
0.573,0.644,0.732,2
0.333,0.111,0.259,0
0.461,0.033,0.222,0
0.95,0.251,0.56,3
0.741,1.001,0.51,2
0.501,0.621,0.824,2
0.41,0.144,0.24,0
0.996,0.235,0.56,3
0.507,0.05,0.258,0
0.511,0.02,0.254,0
0.632,0.977,0.557,2
0.34,0.09,0.227,0
0.373,0.02,0.278,0
0.318,0.03,0.267,0
0.916,0.217,0.567,3
0.877,0.265,0.465,1
0.521,0.099,0.229,0
0.372,0.128,0.31,0
0.133,0.856,0.444,2
0.47,0.705,0.833,2
0.933,0.259,0.477,1
0.897,0.245,0.505,1
0.755,0.976,0.599,2
0.691,0.955,0.607,2
0.68,0.984,0.524,2
0.903,0.012,0.617,4
0.064,0.793,0.447,2
0.108,0.76,0.443,2
0.959,0.065,0.544,4
0.531,0.703,0.803,2
0.476,0.62,0.831,2
0.566,0.058,0.305,0
0.918,0.23,0.484,1
0.72,0.983,0.605,2
0.149,0.785,0.461,2
0.51,0.028,0.282,0
0.487,0.664,0.82,2
0.519,0.097,0.246,0
0.922,0.247,0.407,1
0.519,0.744,0.782,2
0.388,0.094,0.275,0
0.761,0.972,0.571,2
0.526,0.665,0.865,2
0.507,0.136,0.23,0
0.92,0.173,0.451,1
0.075,0.861,0.415,2
0.373,0.091,0.297,0
0.922,0.004,0.66,4
0.935,0.264,0.566,3
0.958,0.013,0.589,4
0.894,0.083,0.581,4
0.48,0.678,0.757,2
0.544,0.04,0.268,0
0.919,0.198,0.424,1
0.918,0.208,0.479,1
0.699,1.006,0.558,2
0.14,0.75,0.41,2
0.918,0.17,0.54,3
0.978,0.246,0.585,3
1.015,0.206,0.525,3
0.552,0.068,0.27,0
0.552,0.645,0.839,2
0.49,0.036,0.287,0
0.906,0.059,0.632,4
0.715,0.928,0.509,2
0.954,0.204,0.578,3
0.361,0.136,0.248,0
0.86,0.02,0.619,4
0.533,0.068,0.284,0
0.517,0.67,0.773,2
0.046,0.845,0.422,2
0.905,0.012,0.606,4
0.046,0.803,0.379,2
0.404,0.026,0.336,0
0.935,0.094,0.544,4
0.969,0.002,0.579,4
0.965,0.054,0.619,4
0.976,0.057,0.58,4
0.959,0.05,0.611,4
0.524,0.626,0.804,2
0.933,0.207,0.551,3
0.066,0.764,0.39,2
0.936,0.246,0.459,1
0.529,0.653,0.877,2
0.878,0.212,0.482,1
0.888,0.208,0.559,3
0.458,0.671,0.818,2
0.897,0.019,0.61,4
0.885,0.058,0.552,4
0.715,1.014,0.507,2
0.569,0.734,0.779,2
0.941,0.213,0.6,3
0.354,0.12,0.275,0
0.067,0.741,0.418,2
0.683,0.985,0.557,2
0.471,0.036,0.349,0
0.66,0.954,0.455,2
0.45,0.055,0.325,0
0.795,0.987,0.561,2
0.034,0.776,0.431,2
0.472,0.585,0.79,2
0.97,0.041,0.593,4
0.888,0.047,0.521,4
0.5,0.704,0.9,2
0.735,1.072,0.523,2
0.879,0.007,0.655,4
0.365,0.004,0.317,0
0.943,0.06,0.61,4
0.969,0.06,0.595,4
0.035,0.741,0.497,2
0.514,0.705,0.814,2
0.35,0.082,0.293,0
0.526,0.668,0.782,2
0.566,0.703,0.788,2
0.848,0.205,0.424,1
0.997,0.051,0.611,4
0.874,0.24,0.433,1
0.763,0.939,0.553,2
0.724,1.057,0.567,2
0.956,0.007,0.584,4
0.08,0.789,0.491,2
0.95,0.196,0.471,1
0.687,0.896,0.522,2
0.486,0.738,0.8,2
0.766,0.942,0.568,2
0.445,0.106,0.258,0
0.822,1.007,0.546,2
0.963,0.197,0.502,3
0.575,0.001,0.244,0
0.357,0.085,0.308,0
0.918,0.24,0.49,1
0.353,0.046,0.35,0
0.925,0.167,0.448,1
0.888,0.288,0.438,1
0.744,1.086,0.462,2
0.979,0.164,0.433,1
0.716,0.966,0.518,2
0.723,0.971,0.55,2
0.988,0.157,0.365,1
0.064,0.766,0.397,2
0.996,0.215,0.532,3
0.957,0.283,0.392,1
0.909,0.193,0.611,3
0.969,0.218,0.442,1
0.045,0.759,0.468,2
0.55,0.027,0.181,0
0.536,0.667,0.849,2
0.841,0.078,0.648,4
0.53,0.699,0.809,2
0.99,0.16,0.464,1
0.941,0.182,0.511,3
0.483,0.676,0.784,2
0.373,0.067,0.227,0
0.491,0.678,0.774,2
0.052,0.78,0.448,2
0.513,0.649,0.84,2
0.497,0.646,0.813,2
0.077,0.819,0.474,2
0.637,1.012,0.666,2
0.709,0.937,0.582,2
0.369,0.011,0.33,0
0.341,0.177,0.322,0
0.082,0.81,0.411,2
0.758,0.974,0.573,2
0.526,0.062,0.313,0
0.496,0.644,0.827,2
0.688,0.97,0.551,2
0.395,0.081,0.308,0
0.939,0.182,0.45,1
0.869,0.029,0.604,4
0.433,0.596,0.893,2
0.093,0.846,0.483,2
0.456,0.013,0.334,0
0.478,0.649,0.821,2
0.886,0.231,0.433,1
0.059,0.797,0.458,2
0.394,0.082,0.262,0
0.084,0.791,0.456,2
0.484,0.05,0.291,0
0.552,0.136,0.238,0
0.78,0.998,0.504,2
0.55,0.575,0.804,2
1.02,0.05,0.67,4
0.356,0.09,0.324,0
0.477,0.031,0.317,0
0.943,0.247,0.484,1
0.522,0.773,0.786,2
0.477,0.072,0.346,0
0.426,0.114,0.292,0
0.356,0.034,0.307,0
0.064,0.87,0.466,2
0.75,0.959,0.581,2
0.97,0.015,0.607,4
0.533,0.609,0.836,2
0.897,0.213,0.448,1
0.078,0.83,0.399,2
0.896,0.136,0.467,1
