x,y,cluster
0.226,0.512,2
0.039,0.722,3
0.21,0.454,2
0.062,0.774,3
0.992,0.587,1
0.946,0.529,1
0.478,0.088,0
0.554,0.103,0
0.463,0.734,4
0.416,0.117,0
0.938,0.568,1
0.066,0.839,3
0.346,0.494,2
1.01,0.542,1
0.907,0.556,1
0.529,0.151,0
0.443,0.707,4
0.445,0.704,4
0.103,0.743,3
0.489,0.074,0
0.298,0.382,2
0.255,0.453,2
0.989,0.52,1
0.225,0.54,2
0.455,0.026,0
0.019,0.772,3
0.104,0.792,3
0.98,0.455,1
0.4,0.733,4
0.126,0.806,3
0.303,0.57,2
0.093,0.841,3
0.427,0.692,4
0.51,0.1,0
0.237,0.471,2
0.092,0.805,3
0.469,0.106,0
0.486,0.739,4
0.51,0.067,0
0.979,0.528,1
1.009,0.572,1
0.52,0.704,4
0.605,0.09,0
0.461,0.765,4
0.429,0.807,4
0.933,0.52,1
0.076,0.754,3
0.131,0.832,3
0.244,0.409,2
0.103,0.832,3
0.07,0.811,3
0.469,0.736,4
0.386,0.786,4
0.065,0.759,3
0.389,0.838,4
0.96,0.517,1
0.968,0.413,1
0.94,0.568,1
0.556,0.019,0
0.449,0.715,4
0.983,0.463,1
0.483,0.055,0
0.395,0.702,4
0.521,0.092,0
0.116,0.772,3
0.468,0.09,0
0.407,0.712,4
0.284,0.467,2
0.485,0.084,0
0.499,0.068,0
0.494,0.065,0
0.489,0.674,4
0.292,0.482,2
0.549,0.129,0
0.284,0.552,2
0.556,0.069,0
0.319,0.515,2
0.091,0.788,3
0.958,0.444,1
0.505,0.13,0
0.286,0.488,2
1.001,0.546,1
0.239,0.5,2
0.991,0.579,1
0.416,0.722,4
0.097,0.819,3
0.952,0.568,1
0.527,0.149,0
0.533,0.089,0
0.503,0.075,0
0.472,0.781,4
0.537,0.092,0
1.06,0.529,1
0.553,0.035,0
0.533,0.059,0
0.502,0.113,0
0.487,0.075,0
0.959,0.48,1
0.454,0.683,4
0.46,0.732,4
0.957,0.482,1
0.293,0.568,2
0.214,0.505,2
1.027,0.602,1
0.528,0.025,0
0.975,0.593,1
0.941,0.539,1
0.333,0.497,2
0.273,0.535,2
0.314,0.566,2
0.462,0.707,4
0.538,0.751,4
0.459,0.693,4
0.258,0.454,2
0.432,0.129,0
0.514,0.802,4
0.54,0.029,0
0.271,0.492,2
0.428,0.094,0
0.442,0.793,4
0.414,0.081,0
0.25,0.49,2
0.954,0.535,1
0.523,0.082,0
0.35,0.771,4
0.133,0.73,3
0.488,0.724,4
0.423,0.698,4
0.094,0.792,3
0.941,0.527,1
0.413,0.738,4
0.542,0.056,0
0.518,0.001,0
0.419,0.705,4
0.028,0.775,3
0.078,0.718,3
0.994,0.549,1
0.129,0.716,3
1.003,0.536,1
0.935,0.527,1
0.477,0.005,0
0.019,0.763,3
0.451,0.752,4
0.22,0.467,2
0.254,0.533,2
0.985,0.566,1
1.064,0.514,1
0.079,0.866,3
0.966,0.504,1
0.437,0.708,4
0.517,0.026,0
0.401,0.711,4
0.245,0.527,2
0.479,0.729,4
0.285,0.454,2
0.292,0.384,2
1.008,0.508,1
0.537,0.01,0
0.017,0.789,3
0.408,0.76,4
0.285,0.5,2
0.27,0.487,2
0.452,0.723,4
0.036,0.796,3
0.234,0.557,2
0.533,0.05,0
0.459,0.096,0
0.05,0.839,3
0.462,0.698,4
0.498,0.076,0
0.274,0.48,2
0.083,0.792,3
0.284,0.549,2
0.278,0.479,2
0.428,0.069,0
0.511,0.751,4
0.423,0.758,4
0.216,0.469,2
0.138,0.755,3
0.073,0.793,3
0.459,0.726,4
0.072,0.739,3
0.299,0.525,2
0.429,0.783,4
0.431,0.674,4
0.31,0.562,2
0.481,0.673,4
0.006,0.75,3
0.417,0.716,4
0.948,0.568,1
0.267,0.53,2
0.974,0.523,1
0.423,0.756,4
0.477,0.71,4
0.966,0.528,1
0.444,0.687,4
1.001,0.519,1
0.992,0.522,1
0.428,0.724,4
0.563,0.035,0
0.412,0.694,4
0.451,0.686,4
0.431,0.738,4
0.922,0.601,1
0.518,0.723,4
0.465,0.069,0
0.525,0.756,4
0.488,0.065,0
0.468,0.746,4
0.423,0.73,4
0.205,0.457,2
0.461,0.697,4
0.465,0.765,4
0.48,0.062,0
0.495,0.758,4
0.47,0.707,4
0.485,0.058,0
0.455,0.732,4
0.477,0.079,0
0.939,0.52,1
0.989,0.534,1
0.337,0.534,2
0.154,0.412,2
0.475,0.097,0
0.252,0.535,2
0.485,0.011,0
0.596,0.055,0
0.115,0.765,3
1.021,0.442,1
0.485,0.074,0
0.525,0.134,0
0.496,0.133,0
0.072,0.809,3
0.942,0.538,1
0.431,0.76,4
0.066,0.776,3
0.482,0.011,0
0.088,0.755,3
0.496,0.636,4
0.422,0.655,4
0.144,0.793,3
0.025,0.775,3
0.391,0.632,4
0.482,0.748,4
0.257,0.474,2
0.455,0.78,4
0.157,0.793,3
0.928,0.523,1
0.311,0.577,2
0.394,0.729,4
0.503,0.032,0
0.943,0.552,1
0.05,0.781,3
0.101,0.815,3
0.452,0.708,4
0.536,0.118,0
0.456,0.075,0
0.216,0.461,2
0.106,0.783,3
0.992,0.617,1
0.534,0.698,4
0.294,0.512,2
0.522,0.039,0
0.349,0.482,2
0.502,0.011,0
0.911,0.551,1
0.461,0.731,4
0.03,0.687,3
1.007,0.531,1
0.245,0.569,2
0.243,0.576,2
0.926,0.566,1
0.084,0.748,3
0.951,0.562,1
0.305,0.494,2
0.47,0.747,4
0.05,0.784,3
0.063,0.807,3
0.085,0.756,3
0.491,0.113,0
0.455,0.091,0
0.261,0.532,2
0.056,0.898,3
0.037,0.805,3
0.435,0.083,0
0.018,0.793,3
1,0.447,1
0.031,0.844,3
0.471,0.719,4
0.544,0.053,0
0.278,0.514,2
0.908,0.508,1
0.057,0.815,3
0.119,0.711,3
0.402,0.705,4
0.083,0.718,3
0.073,0.755,3
0.983,0.611,1
0.534,0.04,0
0.268,0.459,2
0.122,0.781,3
0.1,0.77,3
0.339,0.453,2
0.996,0.498,1
0.5,0.049,0
0.325,0.477,2
0.324,0.503,2
0.419,0.765,4
0.974,0.554,1
0.938,0.557,1
0.481,0.051,0
0.501,0.027,0
0.466,0.12,0
0.087,0.795,3
0.403,0.736,4
0.231,0.601,2
1.024,0.561,1
0.987,0.541,1
1.068,0.528,1
0.049,0.819,3
0.116,0.795,3
0.94,0.48,1
0.42,0.793,4
0.405,0.721,4
0.96,0.447,1
0.42,0.741,4
0.997,0.543,1
0.458,0.754,4
0.217,0.488,2
0.462,0.694,4
0.509,0.057,0
0.055,0.763,3
0.53,0.018,0
0.049,0.785,3
0.505,0.764,4
0.454,0.627,4
0.944,0.527,1
0.34,0.539,2
0.44,0.706,4
0.986,0.565,1
0.339,0.599,2
1.102,0.51,1
0.416,0.743,4
0.077,0.768,3
0.231,0.51,2
0.104,0.858,3
0.135,0.767,3
0.943,0.555,1
0.441,0.089,0
0.259,0.452,2
0.473,0.721,4
0.325,0.501,2
0.405,0.657,4
0.983,0.517,1
0.498,0.101,0
0.541,0.008,0
0.23,0.497,2
0.427,0.773,4
0.214,0.537,2
0.503,0.144,0
0.096,0.751,3
0.469,0.735,4
0.471,0.718,4
0.242,0.505,2
0.49,0.066,0
0.506,0.721,4
0.492,0.105,0
0.554,0.148,0
0.129,0.705,3
0.252,0.547,2
0.419,0.769,4
0.053,0.768,3
0.209,0.469,2
0.249,0.474,2
0.533,0.032,0
0.473,0.073,0
0.264,0.523,2
0.001,0.781,3
0.388,0.486,2
0.45,0.704,4
0.263,0.582,2
0.463,0.096,0
0.003,0.778,3
0.244,0.523,2
0.448,0.001,0
0.019,0.801,3
0.047,0.75,3
0.438,0.735,4
0.95,0.48,1
0.291,0.538,2
0.401,0.737,4
0.421,0.721,4
0.309,0.516,2
0.983,0.553,1
0.446,0.677,4
0.535,0.052,0
0.055,0.791,3
0.453,0.065,0
0.402,0.743,4
0.339,0.459,2
0.508,0.683,4
0.435,0.781,4
0.321,0.469,2
0.93,0.518,1
0.963,0.49,1
1.018,0.598,1
0.968,0.594,1
0.039,0.802,3
1.031,0.598,1
0.308,0.571,2
0.221,0.578,2
0.373,0.723,4
0.524,0.086,0
1.017,0.506,1
0.452,0.697,4
0.49,0.024,0
0.045,0.774,3
0.064,0.833,3
0.027,0.747,3
0.962,0.552,1
0.416,0.719,4
0.225,0.443,2
0.347,0.668,4
0.03,0.772,3
0.533,0.062,0
0.255,0.508,2
0.948,0.545,1
0.297,0.484,2
0.334,0.491,2
0.042,0.823,3
0.501,0.7,4
0.42,0.695,4
0.045,0.703,3
0.088,0.779,3
0.494,0.106,0
0.35,0.814,4
0.13,0.756,3
0.518,0.07,0
0.426,0.712,4
0.447,0.719,4
0.427,0.681,4
0.524,0.051,0
0.413,0.747,4
0.062,0.751,3
0.297,0.535,2
0.437,0.616,4
0.155,0.799,3
0.535,0.091,0
0.463,0.675,4
0.493,0.09,0
0.281,0.554,2
0.056,0.76,3
0.46,0.727,4
0.118,0.753,3
0.433,0.668,4
0.019,0.831,3
0.09,0.815,3
0.411,0.686,4
0.225,0.481,2
0.029,0.815,3
0.276,0.438,2
0.436,0.735,4
0.049,0.724,3
0.367,0.478,2
0.456,0.725,4
1.004,0.472,1
0.252,0.488,2
0.328,0.504,2
0.525,0.751,4
0.523,0.075,0
0.228,0.517,2
0.13,0.802,3
0.995,0.528,1
0.27,0.54,2
0.484,0.769,4
0.49,0.066,0
0.541,0.072,0
0.229,0.432,2
0.341,0.423,2
0.275,0.521,2
0.505,0.037,0
0.96,0.567,1
0.926,0.489,1
0.493,0.046,0
0.484,0.727,4
0.469,0.115,0
0.525,0.042,0
0.424,0.084,0
0.442,0.139,0
0.024,0.744,3
1.022,0.513,1
0.926,0.543,1
0.06,0.779,3
0.442,0.808,4
0.472,0.704,4
0.242,0.53,2
0.978,0.488,1
0.014,0.775,3
0.083,0.828,3
0.526,0.153,0
0.987,0.482,1
0.43,0.758,4
1.031,0.516,1
0.44,0.123,0
0.529,0.037,0
0.509,0.074,0
0.529,0.083,0
0.046,0.792,3
1.035,0.555,1
0.073,0.84,3
0.54,0.174,0
0.125,0.809,3
0.014,0.771,3
0.927,0.57,1
0.045,0.724,3
0.478,0.089,0
0.442,0.767,4
0.513,0.078,0
0.55,0.101,0
0.895,0.551,1
0.449,0.061,0
0.438,0.673,4
0.314,0.525,2
0.955,0.517,1
0.477,0.726,4
0.463,0.11,0
0.286,0.455,2
0.958,0.524,1
0.603,0.086,0
0.905,0.526,1
0.541,0.156,0
0.097,0.796,3
0.12,0.84,3
0.393,0.76,4
0.282,0.528,2
0.058,0.796,3
0.224,0.443,2
0.482,0.119,0
0.949,0.57,1
1.009,0.533,1
0.028,0.764,3
0.42,0.059,0
0.105,0.742,3
1.045,0.514,1
0.094,0.76,3
0.441,0.112,0
0.33,0.566,2
0.271,0.513,2
0.449,0.786,4
0.392,0.689,4
1.007,0.537,1
0.944,0.498,1
0.395,0.771,4
0.127,0.868,3
0.22,0.487,2
0.044,0.812,3
0.035,0.769,3
0.543,0.008,0
0.563,0.081,0
0.488,0.734,4
0.357,0.716,4
0.52,0.06,0
0.918,0.545,1
0.308,0.437,2
0.318,0.54,2
0.925,0.556,1
0.234,0.486,2
0.099,0.751,3
0.015,0.715,3
0.406,0.735,4
0.97,0.539,1
0.972,0.526,1
0.12,0.857,3
0.584,0.018,0
0.361,0.719,4
0.956,0.474,1
1.02,0.54,1
0.407,0.684,4
0.486,0.673,4
0.49,0.77,4
0.98,0.627,1
0.967,0.576,1
0.446,0.651,4
1.008,0.582,1
0.443,0.005,0
0.45,0.772,4
0.272,0.535,2
0.423,0.72,4
0.434,0.769,4
0.04,0.842,3
0.49,0.701,4
0.516,0.125,0
0.446,0.725,4
0.252,0.46,2
0.447,0.671,4
0.922,0.562,1
0.961,0.463,1
0.493,0.167,0
0.921,0.506,1
0.38,0.512,2
0.998,0.542,1
0.026,0.726,3
0.926,0.587,1
0.475,0.815,4
0.422,0.088,0
0.259,0.482,2
0.035,0.733,3
0.489,0.099,0
0.434,0.774,4
0.951,0.54,1
0.29,0.506,2
1.077,0.587,1
0.508,0.071,0
0.528,0.076,0
0.206,0.506,2
0.481,0.762,4
0.027,0.802,3
0.05,0.793,3
0.963,0.556,1
0.932,0.55,1
0.016,0.787,3
0.022,0.819,3
0.213,0.532,2
0.992,0.549,1
0.553,0.149,0
0.415,0.783,4
0.486,0.049,0
0.481,0.019,0
0.216,0.493,2
0.008,0.768,3
0.537,0.061,0
0.067,0.773,3
1.001,0.545,1
0.521,0.085,0
0.407,0.698,4
0.395,0.717,4
0.971,0.528,1
0.444,0.74,4
0.401,0.733,4
0.533,0.001,0
0.251,0.458,2
0.545,0.062,0
0.994,0.555,1
0.274,0.529,2
0.53,0.011,0
0.085,0.793,3
0.08,0.865,3
0.255,0.465,2
0.978,0.622,1
1.073,0.535,1
0.254,0.471,2
0.071,0.804,3
0.044,0.728,3
0.079,0.833,3
0.364,0.49,2
0.022,0.761,3
0.054,0.81,3
0.257,0.473,2
0.48,0.082,0
0.954,0.543,1
0.214,0.506,2
0.074,0.706,3
0.062,0.832,3
0.464,0.112,0
0.477,0.096,0
0.411,0.785,4
0.967,0.594,1
0.503,0.06,0
0.499,0.054,0
0.442,0.716,4
0.582,0.105,0
0.037,0.803,3
0.926,0.493,1
0.448,0.094,0
0.901,0.568,1
0.058,0.815,3
0.979,0.555,1
0.285,0.43,2
0.53,0.096,0
0.474,0.712,4
0.522,0.078,0
0.88,0.522,1
0.963,0.594,1
0.044,0.909,3
0.536,0.024,0
0.072,0.735,3
0.422,0.741,4
0.216,0.541,2
0.088,0.781,3
0.508,0.086,0
1.028,0.513,1
0.409,0.739,4
0.068,0.758,3
0.062,0.832,3
0.28,0.539,2
0.921,0.532,1
0.343,0.574,2
0.05,0.806,3
0.202,0.466,2
0.426,0.648,4
0.088,0.829,3
0.501,0.036,0
0.44,0.057,0
0.372,0.172,0
0.266,0.544,2
0.514,0.765,4
0.043,0.819,3
0.523,0.061,0
0.493,0.066,0
0.427,0.736,4
0.488,0.106,0
0.096,0.742,3
1.025,0.492,1
0.118,0.819,3
0.316,0.415,2
0.453,0.701,4
0.086,0.754,3
0.465,0.033,0
0.418,0.715,4
0.424,0.67,4
0.272,0.451,2
0.2,0.521,2
0.269,0.571,2
0.418,0.708,4
0.341,0.669,4
0.031,0.759,3
0.238,0.478,2
0.544,0.102,0
1.016,0.488,1
0.013,0.683,3
0.589,0.14,0
0.195,0.481,2
0.317,0.51,2
0.272,0.507,2
0.455,0.686,4
0.109,0.811,3
0.305,0.48,2
0.532,0.039,0
0.039,0.796,3
0.273,0.432,2
0.455,0.697,4
0.372,0.693,4
0.109,0.784,3
0.123,0.798,3
0.518,0.048,0
0.056,0.824,3
0.313,0.475,2
0.432,0.729,4
0.479,0.053,0
0.292,0.489,2
0.404,0.688,4
0.06,0.817,3
0.531,0.099,0
0.446,0.054,0
0.494,0.123,0
0.986,0.463,1
0.512,0.053,0
0.505,0.139,0
0.941,0.561,1
0.439,0.76,4
0.458,0.04,0
0.471,0.749,4
1.003,0.509,1
0.963,0.535,1
0.377,0.681,4
0.101,0.8,3
0.088,0.732,3
0.435,0.752,4
0.468,0.774,4
0.217,0.566,2
0.441,0.691,4
0.451,0.007,0
0.036,0.786,3
0.945,0.466,1
0.083,0.793,3
0.215,0.519,2
0.395,0.625,4
0.926,0.527,1
1.03,0.559,1
0.956,0.609,1
0.917,0.422,1
0.059,0.751,3
0.492,0.064,0
0.413,0.766,4
0.095,0.8,3
0.218,0.454,2
0.432,0.039,0
0.424,0.689,4
0.249,0.49,2
1.029,0.471,1
0.441,0.718,4
0.204,0.505,2
0.067,0.827,3
0.388,0.759,4
0.495,0.083,0
0.515,0.074,0
0.053,0.805,3
0.09,0.804,3
0.5,0.683,4
0.307,0.57,2
0.49,0.692,4
1.085,0.501,1
0.518,0.089,0
0.526,0.065,0
0.027,0.785,3
0.012,0.849,3
0.247,0.529,2
0.589,0.065,0
0.522,0.023,0
0.138,0.793,3
0.417,0.693,4
0,0.8,3
0.029,0.793,3
0.499,0.015,0
0.252,0.446,2
0.321,0.523,2
0.116,0.778,3
0.997,0.589,1
0.424,0.682,4
0.999,0.61,1
0.416,0.759,4
0.012,0.802,3
0.94,0.534,1
0.963,0.508,1
0.433,0.733,4
0.962,0.582,1
0.262,0.528,2
0.98,0.515,1
0.274,0.498,2
0.429,0.726,4
0.29,0.481,2
0.44,0.765,4
0.108,0.812,3
0.033,0.756,3
1.024,0.472,1
0.998,0.445,1
0.248,0.539,2
0.456,0.728,4
0.052,0.864,3
0.038,0.829,3
0.513,0.025,0
0.989,0.53,1
0.515,0.05,0
0.949,0.569,1
0.529,0.075,0
0.992,0.49,1
0.364,0.479,2
0.454,0.672,4
0.469,0.733,4
0.505,0.074,0
0.542,0.052,0
0.486,0.69,4
0.326,0.802,4
1.019,0.556,1
0.995,0.544,1
0.487,0.052,0
0.216,0.45,2
0.057,0.801,3
0.269,0.511,2
0.056,0.746,3
0.517,0.075,0
0.972,0.481,1
0.469,0.778,4
0.942,0.605,1
0.943,0.496,1
0.192,0.457,2
0.978,0.576,1
0.308,0.47,2
0.386,0.737,4
0.061,0.746,3
0.536,0.737,4
0.467,0.692,4
0.262,0.491,2
0.117,0.791,3
1.002,0.531,1
0.497,0.022,0
0.326,0.404,2
0.128,0.793,3
0.059,0.733,3
0.098,0.742,3
0.3,0.516,2
0.257,0.451,2
0.448,0.714,4
0.421,0.72,4
0.203,0.475,2
0.529,0.065,0
0.421,0.659,4
0.505,0.146,0
0.33,0.549,2
0.037,0.732,3
0.497,0.769,4
0.525,0.109,0
0.509,0.755,4
0.465,0.763,4
1.083,0.541,1
0.977,0.613,1
0.046,0.798,3
0.437,0.716,4
0.072,0.792,3
0.392,0.723,4
0.555,0.065,0
0.22,0.46,2
0.187,0.468,2
0.324,0.45,2
0.575,0.026,0
0.397,0.819,4
0.542,0.097,0
0.131,0.792,3
0.439,0.733,4
0.436,0.059,0
0.312,0.474,2
0.544,0.105,0
0.536,0.039,0
0.475,0.051,0
0.31,0.481,2
0.104,0.765,3
0.268,0.494,2
1.005,0.536,1
0.916,0.52,1
0.918,0.517,1
0.95,0.523,1
0.297,0.559,2
0.47,0.088,0
0.382,0.726,4
0.969,0.542,1
0.969,0.462,1
0.044,0.771,3
0.599,0.091,0
0.267,0.521,2
0.202,0.479,2
0.992,0.545,1
0.985,0.569,1
0.47,0.121,0
0.485,0.706,4
0.27,0.506,2
0.516,0.747,4
0.231,0.469,2
0.522,0.141,0
0.949,0.53,1
0.251,0.499,2
0.464,0.739,4
0.08,0.767,3
0.392,0.708,4
0.96,0.543,1
0.37,0.724,4
0.441,0.743,4
1.037,0.625,1
0.296,0.529,2
0.451,0.12,0
0.493,0.739,4
1.049,0.537,1
0.017,0.73,3
0.092,0.799,3
0.011,0.802,3
0.436,0.086,0
0.492,0.005,0
0.029,0.777,3
0.501,0.111,0
0.512,0.114,0
0.517,0.109,0
0.052,0.776,3
0.247,0.538,2
0.534,0.043,0
1.019,0.597,1
0.451,0.69,4
0.104,0.816,3
0.978,0.513,1
0.119,0.812,3
0.427,0.73,4
0.469,0.758,4
0.479,0.023,0
0.924,0.474,1
0.522,0.165,0
0.086,0.777,3
0.55,0.013,0
0.306,0.52,2
0.953,0.531,1
0.248,0.533,2
0.088,0.786,3
0.507,0.056,0
0.265,0.476,2
0.292,0.531,2
0.963,0.537,1
0.533,0.061,0
0.505,0.666,4
0.409,0.733,4
0.464,0.054,0
0.49,0.035,0
0.028,0.843,3
0.334,0.502,2
0.09,0.726,3
0.987,0.522,1
0.404,0.683,4
0.525,0.746,4
0.448,0.064,0
0.543,0.771,4
0.185,0.794,3
0.973,0.562,1
0.054,0.811,3
0.438,0.695,4
0.434,0.67,4
0.885,0.524,1
0.931,0.513,1
1.087,0.519,1
0.27,0.539,2
0.96,0.536,1
1.018,0.536,1
0.116,0.794,3
1.032,0.534,1
0.989,0.598,1
0.038,0.812,3
0.541,0.107,0
0.991,0.499,1
1.011,0.552,1
0.957,0.462,1
0.233,0.483,2
0.523,0.1,0
0.115,0.745,3
0.299,0.528,2
0.459,0.709,4
0.929,0.514,1
0.259,0.524,2
0.425,0.733,4
0.112,0.793,3
0.085,0.81,3
0.277,0.405,2
0.006,0.768,3
0.093,0.778,3
0.303,0.534,2
0.273,0.436,2
0.943,0.555,1
0.449,0.746,4
0.281,0.598,2
0.438,0.011,0
0.523,0.156,0
0.459,0.656,4
0.112,0.802,3
0.46,0.091,0
0.944,0.557,1
0.967,0.505,1
0.984,0.558,1
0.969,0.554,1
0.973,0.522,1
0.38,0.664,4
0.53,0.141,0
0.233,0.505,2
0.054,0.733,3
0.094,0.8,3
0.441,0.11,0
0.496,0.014,0
0.491,0.065,0
0.457,0.022,0
0.986,0.567,1
0.292,0.556,2
0.113,0.799,3
0.302,0.529,2
0.098,0.827,3
0.493,0.115,0
0.006,0.795,3
0.442,0.735,4
0.489,0.183,0
0.891,0.556,1
0.457,0.011,0
0.514,0.745,4
0.528,0.091,0
0.069,0.782,3
0.255,0.508,2
0.043,0.73,3
0.087,0.803,3
0.053,0.752,3
0.079,0.765,3
0.255,0.465,2
0.281,0.478,2
1.004,0.552,1
0.213,0.467,2
0.955,0.566,1
0.575,0.081,0
0.454,0.672,4
1.052,0.515,1
0.981,0.579,1
0.243,0.49,2
0.509,0.005,0
1.066,0.506,1
0.294,0.53,2
0.937,0.488,1
0.386,0.682,4
0.271,0.587,2
0.295,0.507,2
0.502,0.082,0
0.443,0.129,0
0.408,0.748,4
0.001,0.74,3
0.463,0.074,0
0.846,0.603,1
0.292,0.477,2
0.133,0.746,3
0.476,0.77,4
0.418,0.79,4
0.367,0.763,4
0.295,0.464,2
0.936,0.488,1
0.968,0.526,1
0.528,0.025,0
0.445,0.769,4
0.51,0.002,0
0.51,0.05,0
0.962,0.481,1
0.169,0.781,3
0.957,0.586,1
0.52,0.103,0
0.457,0.752,4
0.445,0.704,4
0.101,0.775,3
0.853,0.576,1
0.107,0.756,3
0.453,0.668,4
0.001,0.777,3
0.461,0.737,4
0.474,0.158,0
0.246,0.502,2
0.937,0.462,1
0.063,0.79,3
0.424,0.747,4
0.473,0.697,4
0.27,0.412,2
0.985,0.49,1
0.394,0.707,4
0.325,0.537,2
0.304,0.515,2
0.197,0.479,2
0.923,0.473,1
0.112,0.848,3
0.018,0.832,3
0.462,0.705,4
0.524,0.038,0
0.569,0.112,0
0.977,0.55,1
1.002,0.605,1
0.458,0.065,0
0.226,0.567,2
0.483,0.013,0
0.017,0.777,3
0.081,0.775,3
0.276,0.525,2
0.056,0.82,3
0.099,0.739,3
0.996,0.524,1
0.075,0.727,3
0.526,0.07,0
0.279,0.483,2
0.503,0.154,0
0.047,0.717,3
0.146,0.752,3
0.269,0.54,2
0.25,0.554,2
0.229,0.455,2
0.491,0.105,0
0.471,0.048,0
0.424,0.696,4
0.265,0.496,2
0.516,0.145,0
0.493,0.719,4
0.916,0.548,1
0.271,0.507,2
0.161,0.456,2
0.089,0.76,3
0.127,0.781,3
0.101,0.803,3
0.46,0.703,4
0.039,0.788,3
0.987,0.538,1
0.061,0.737,3
0.032,0.75,3
0.452,0.765,4
0.052,0.733,3
0.389,0.676,4
0.444,0.672,4
0.48,0.039,0
0.508,0.075,0
0.063,0.715,3
0.083,0.839,3
0.084,0.814,3
0.427,0.683,4
0.446,0.764,4
0.013,0.764,3
0.438,0.806,4
0.465,0.088,0
0.157,0.484,2
0.3,0.469,2
0.496,0.016,0
0.472,0.113,0
0.44,0.105,0
0.419,0.68,4
0.097,0.722,3
0.969,0.516,1
0.131,0.782,3
0.447,0.113,0
0.13,0.775,3
0.419,0.691,4
0.254,0.476,2
0.399,0.669,4
0.229,0.51,2
0.512,0.053,0
0.057,0.746,3
0.456,0.001,0
0.507,0.046,0
0.445,0.675,4
0.324,0.526,2
0.946,0.532,1
0.482,0.108,0
0.504,0.119,0
0.412,0.685,4
1.005,0.566,1
0.241,0.493,2
0.088,0.772,3
1.105,0.531,1
0.94,0.542,1
0.05,0.751,3
0.567,0.66,4
0.523,0.064,0
0.433,0.137,0
0.293,0.467,2
0.1,0.812,3
0.126,0.703,3
1.014,0.514,1
0.49,0.735,4
0.42,0.759,4
0.439,0.093,0
0.088,0.794,3
0.517,0.087,0
0.984,0.509,1
0.068,0.739,3
0.485,0.061,0
0.239,0.503,2
0.153,0.792,3
0.498,0.113,0
0.49,0.095,0
0.501,0.097,0
0.504,0.055,0
0.05,0.798,3
0.513,0.779,4
0.387,0.712,4
0.116,0.755,3
0.51,0.047,0
0.485,0.088,0
0.428,0.707,4
0.542,0.157,0
0.989,0.539,1
0.964,0.59,1
0.456,0.678,4
0.229,0.495,2
0.463,0.054,0
0.475,0.045,0
0.141,0.791,3
0.051,0.783,3
0.279,0.481,2
0.275,0.483,2
0.228,0.483,2
0.395,0.697,4
0.488,0.733,4
0.433,0.746,4
0.514,0.068,0
0.066,0.704,3
0.217,0.428,2
0.941,0.494,1
0.437,0.683,4
0.505,0.103,0
0.517,0.025,0
0.928,0.533,1
0.579,0.082,0
0.083,0.79,3
0.087,0.788,3
0.237,0.541,2
0.953,0.557,1
0.443,0.704,4
0.283,0.407,2
0.554,0.028,0
0.311,0.42,2
0.441,0.748,4
0.094,0.725,3
0.346,0.769,4
0.456,0.695,4
0.476,0.696,4
1.001,0.563,1
0.443,0.669,4
0.994,0.523,1
1.021,0.523,1
0.066,0.718,3
0.968,0.53,1
0.29,0.542,2
0.305,0.526,2
0.952,0.502,1
0.059,0.741,3
0.505,0.093,0
0.284,0.546,2
0.993,0.558,1
0.491,0.019,0
0.249,0.471,2
0.416,0.726,4
0.534,0.684,4
0.486,0.071,0
0.102,0.847,3
0.151,0.831,3
0.252,0.578,2
0.482,0.688,4
1.036,0.553,1
0.283,0.524,2
0.298,0.439,2
0.268,0.57,2
1.003,0.572,1
1,0.551,1
0.956,0.446,1
0.072,0.719,3
0.126,0.809,3
0.087,0.773,3
0.966,0.456,1
0.508,0.106,0
0.985,0.514,1
0.516,0.047,0
0.525,0.067,0
0.222,0.572,2
0.463,0.088,0
0.479,0.763,4
0.535,0.126,0
0.276,0.457,2
0.075,0.751,3
0.028,0.77,3
0.073,0.755,3
0.07,0.803,3
0.481,0.054,0
0.417,0.693,4
1.004,0.576,1
0.09,0.795,3
0.105,0.808,3
0.56,0.069,0
0.223,0.458,2
0.097,0.778,3
0.454,0.72,4
0.47,0.777,4
0.533,0.053,0
0.239,0.463,2
0.277,0.455,2
0.219,0.495,2
0.463,0.668,4
0.324,0.482,2
0,0.722,3
0.479,0.033,0
0.533,0.071,0
0.477,0.134,0
0.4,0.723,4
1.011,0.543,1
0.34,0.721,4
0.053,0.783,3
0.498,0.034,0
0.331,0.44,2
0.543,0.118,0
0.043,0.768,3
0.988,0.473,1
0.972,0.543,1
0.473,0.755,4
0.479,0.046,0
0.958,0.57,1
0.435,0.711,4
0.523,0.018,0
0.097,0.769,3
0.503,0.73,4
0.067,0.716,3
0.464,0.656,4
0.335,0.54,2
0.502,0.056,0
0.433,0.679,4
0.931,0.542,1
0.474,0.699,4
0.978,0.517,1
0.981,0.485,1
0.009,0.786,3
0.262,0.468,2
0.417,0.721,4
0.435,0.677,4
0.589,0.081,0
0.421,0.713,4
0.532,0.028,0
0.543,0.054,0
0.93,0.48,1
0.929,0.592,1
0.099,0.699,3
0.453,0.066,0
0.417,0.694,4
0.435,0.714,4
0.978,0.502,1
0.019,0.775,3
0.491,0.699,4
0.394,0.683,4
0.456,0.127,0
0.485,0.134,0
0.458,0.717,4
0.369,0.73,4
0.496,0.057,0
0.973,0.529,1
0.518,0.008,0
