x,y,z,cluster
0.537,0.12,0.207,2
0.724,1.001,0.53,1
0.496,0.028,0.282,2
0.532,0.645,0.799,4
0.711,0.937,0.478,1
0.459,0.675,0.814,4
0.762,1.029,0.501,1
0.15,0.859,0.412,3
0.348,0.047,0.311,2
0.398,0.045,0.322,2
0.469,0.606,0.809,4
0.569,0.727,0.803,4
0.354,0.073,0.324,2
0.472,0.116,0.264,2
0.076,0.79,0.474,3
0.566,0.67,0.744,4
0.553,0.675,0.777,4
0.721,1.044,0.555,1
0.429,0.01,0.231,2
0.155,0.76,0.43,3
0.509,0.076,0.242,2
0.705,0.946,0.493,1
0.422,0.048,0.31,2
0.502,0.668,0.788,4
0.703,0.96,0.52,1
0.763,0.911,0.477,0
0.591,0.655,0.813,4
0.529,0.743,0.775,4
0.708,0.972,0.562,0
0.542,0.113,0.341,2
0.752,0.934,0.527,0
0.369,0.016,0.283,2
0.113,0.788,0.427,3
0.486,0.718,0.8,4
0.38,0.025,0.234,2
0.501,0.178,0.283,2
0.459,0.066,0.323,2
0.52,0.731,0.836,4
0.466,0.695,0.783,4
0.556,0.668,0.835,4
0.75,1.047,0.501,1
0.123,0.74,0.396,3
0.371,0.049,0.325,2
0.488,0.103,0.283,2
0.508,0.634,0.838,4
0.456,0.731,0.833,4
0.358,0.102,0.341,2
0.129,0.812,0.393,3
0.045,0.798,0.466,3
0.494,0.648,0.865,4
0.377,0.092,0.303,2
0.081,0.797,0.493,3
0.566,0.64,0.744,4
0.074,0.781,0.363,3
0.758,0.962,0.545,0
0.138,0.861,0.448,3
0.559,0.692,0.832,4
0.725,0.903,0.484,0
0.479,0.042,0.275,2
0.53,0.126,0.323,2
0.31,0.097,0.248,2
0.132,0.8,0.49,3
0.519,0.702,0.805,4
0.746,1.032,0.496,1
0.312,0.065,0.239,2
0.346,0.117,0.317,2
0.111,0.77,0.488,3
0.348,0.08,0.27,2
0.529,0.698,0.816,4
0.529,0.013,0.261,2
0.096,0.783,0.384,3
0.513,0.607,0.809,4
0.385,0.019,0.255,2
0.448,0.698,0.78,4
0.462,0.074,0.229,2
0.402,0.079,0.307,2
0.523,0.628,0.735,4
0.366,0.054,0.32,2
0.727,0.902,0.593,0
0.74,0.964,0.535,0
0.566,0.074,0.295,2
0.434,0.72,0.799,4
0.14,0.792,0.472,3
0.726,0.912,0.567,0
0.365,0.003,0.277,2
0.44,0.05,0.232,2
0.445,0.1,0.289,2
0.48,0.083,0.242,2
0.02,0.816,0.404,3
0.491,0.021,0.236,2
0.126,0.795,0.438,3
0.482,0.022,0.295,2
0.72,0.956,0.491,1
0.504,0.685,0.833,4
0.494,0.706,0.777,4
0.367,0.121,0.289,2
0.745,1.006,0.577,0
0.734,1.061,0.551,1
0.482,0.682,0.836,4
0.715,0.965,0.553,0
0.515,0.101,0.306,2
0.084,0.789,0.448,3
0.456,0.675,0.816,4
0.459,0.127,0.279,2
0.594,0.072,0.265,2
0.483,0.7,0.825,4
0.334,0.039,0.28,2
0.545,0.098,0.299,2
0.36,0.022,0.293,2
0.454,0.07,0.294,2
0.502,0.1,0.257,2
0.524,0.702,0.829,4
0.452,0.736,0.82,4
0.726,0.994,0.592,0
0.016,0.867,0.473,3
0.384,0.06,0.283,2
0.42,0.062,0.226,2
0.369,0.042,0.313,2
0.344,0.091,0.247,2
0.65,1,0.521,1
0.504,0.01,0.251,2
0.518,0.707,0.772,4
0.482,0.678,0.795,4
0.682,0.965,0.539,0
0.033,0.732,0.397,3
0.441,0.075,0.251,2
0.426,0.072,0.277,2
0.572,0.609,0.743,4
0.796,0.982,0.642,0
0.714,0.974,0.561,0
0.761,1.051,0.524,1
0.677,1.013,0.551,1
0.459,0.118,0.21,2
0.682,1.011,0.559,1
0.432,0.106,0.307,2
0.459,0.125,0.261,2
0.696,1.019,0.564,1
0.747,1.056,0.545,1
0.045,0.781,0.499,3
0.359,0.088,0.285,2
0.052,0.791,0.402,3
0.715,0.985,0.549,1
0.512,0.089,0.186,2
0.357,0.06,0.293,2
0.459,0.732,0.728,4
0.389,0.147,0.314,2
0.081,0.802,0.47,3
0.428,0.667,0.854,4
0.54,0.704,0.859,4
0.486,0.123,0.326,2
0.765,0.904,0.544,0
0.542,0.673,0.785,4
0.74,1.003,0.558,1
0.489,0.641,0.841,4
0.652,1.023,0.566,1
0.456,0.685,0.742,4
0.435,0.12,0.319,2
0.334,0.034,0.3,2
0.325,0.05,0.267,2
0.505,0.015,0.263,2
0.496,0.065,0.293,2
0.115,0.79,0.399,3
0.674,1,0.514,1
0.041,0.765,0.446,3
0.519,0.694,0.751,4
0.357,0.157,0.26,2
0.483,0.127,0.292,2
0.106,0.802,0.437,3
0.099,0.776,0.449,3
0.453,0.685,0.787,4
0.37,0.062,0.297,2
0.466,0.655,0.815,4
0.037,0.821,0.462,3
0.727,1.034,0.51,1
0.464,0.013,0.219,2
0.121,0.758,0.43,3
0.451,0.033,0.298,2
0.501,0.041,0.265,2
0.41,0.143,0.287,2
0.769,0.937,0.54,0
0.774,1.019,0.583,0
0.453,0.103,0.249,2
0.523,0.67,0.758,4
0.447,0.696,0.77,4
0.361,0.029,0.353,2
0.449,0.028,0.281,2
0.047,0.839,0.433,3
0.481,0.655,0.789,4
0.093,0.803,0.398,3
0.447,0.08,0.22,2
0.029,0.794,0.432,3
0.509,0.675,0.805,4
0.44,0.122,0.218,2
0.031,0.779,0.431,3
0.556,0.028,0.23,2
0.441,0.028,0.291,2
0.342,0.037,0.324,2
0.49,0.669,0.83,4
0.726,1.054,0.487,1
0.063,0.784,0.412,3
0.519,0.667,0.853,4
0.408,0.005,0.247,2
0.512,0.783,0.834,4
0.405,0.04,0.269,2
0.725,0.952,0.569,0
0.769,1.013,0.503,1
0.418,0.743,0.809,4
0.066,0.862,0.486,3
0.456,0.706,0.805,4
0.14,0.842,0.439,3
0.647,0.913,0.513,0
0.732,0.989,0.491,1
0.001,0.795,0.432,3
0.493,0.032,0.288,2
0.096,0.839,0.465,3
0.705,0.972,0.551,0
0.514,0.675,0.777,4
0.461,0.685,0.817,4
0.675,0.925,0.538,0
0.076,0.776,0.436,3
0.087,0.718,0.446,3
0.153,0.778,0.461,3
0.475,0.695,0.809,4
0.483,0.653,0.807,4
0.527,0.705,0.802,4
0.453,0.107,0.288,2
0.113,0.732,0.484,3
0.732,0.997,0.564,0
0.112,0.855,0.441,3
0.455,0.741,0.853,4
0.067,0.734,0.392,3
0.011,0.806,0.442,3
0.175,0.798,0.445,3
0.083,0.703,0.506,3
0.735,0.966,0.568,0
0.755,1.013,0.556,1
0.514,0.716,0.83,4
0.559,0.127,0.29,2
0.496,0.704,0.872,4
0.691,0.994,0.586,0
0.365,0.074,0.247,2
0.74,0.967,0.543,0
0.714,0.958,0.61,0
0.093,0.708,0.483,3
0.68,0.973,0.568,0
0.791,0.945,0.56,0
0.401,0.076,0.305,2
0.48,0.035,0.305,2
0.369,0.054,0.25,2
0.418,0.115,0.327,2
0.568,0.733,0.777,4
0.423,0.077,0.247,2
0.536,0.708,0.799,4
0.5,0.692,0.728,4
0.05,0.804,0.4,3
0.532,0.687,0.802,4
0.434,0.578,0.785,4
0.484,0.755,0.826,4
0.731,0.956,0.57,0
0.383,0.099,0.301,2
0.46,0.048,0.272,2
0.364,0.018,0.298,2
0.418,0.109,0.303,2
0.43,0.722,0.836,4
0.034,0.748,0.455,3
0.666,0.906,0.426,1
0.12,0.753,0.464,3
0.761,1.045,0.518,1
0.373,0.096,0.266,2
0.537,0.123,0.292,2
0.102,0.733,0.46,3
0.463,0.152,0.244,2
0.058,0.724,0.48,3
0.107,0.778,0.48,3
0.451,0.671,0.822,4
0.742,0.978,0.541,0
0.479,0.03,0.27,2
0.469,0.081,0.252,2
0.484,0.047,0.289,2
0.099,0.859,0.426,3
0.506,0.089,0.231,2
0.5,0.646,0.814,4
0.457,0.079,0.285,2
0.583,0.684,0.789,4
0.42,0.099,0.285,2
0.445,0.667,0.91,4
0.396,0.104,0.266,2
0.567,0.709,0.724,4
0.432,0.695,0.782,4
0.478,0.143,0.274,2
0.481,0.074,0.275,2
0.506,0.001,0.309,2
0.491,0.721,0.835,4
0.549,0.647,0.758,4
0.488,0.682,0.879,4
0.327,0.065,0.289,2
0.732,1.016,0.573,1
0.727,0.916,0.508,0
0.5,0.037,0.207,2
0.37,0.026,0.326,2
0.547,0.044,0.316,2
0.561,0.05,0.311,2
0.451,0.662,0.766,4
0.113,0.735,0.446,3
0.075,0.795,0.414,3
0.364,0.05,0.238,2
0.359,0.02,0.351,2
0.457,0.064,0.232,2
0.536,0.672,0.789,4
0.426,0.001,0.28,2
0.708,0.944,0.506,0
0.422,0.049,0.252,2
0.353,0.039,0.264,2
0.409,0.096,0.242,2
0.102,0.795,0.396,3
0.061,0.794,0.449,3
0.103,0.769,0.487,3
0.429,0.005,0.242,2
0.59,0.623,0.79,4
0.47,0.731,0.824,4
0.538,0.727,0.78,4
0.472,0.696,0.761,4
0.477,0.056,0.257,2
0.346,0.118,0.253,2
0.415,0.108,0.216,2
0.35,0.057,0.301,2
0.685,0.959,0.52,1
0.391,0.092,0.265,2
0.708,0.909,0.493,0
0.629,0.941,0.601,0
0.53,0.099,0.365,2
0.575,0.056,0.259,2
0.53,0.108,0.292,2
0.671,0.948,0.585,0
0.737,1.017,0.508,1
0.659,0.946,0.561,0
0.563,0.71,0.834,4
0.717,0.975,0.468,1
0.537,0.758,0.829,4
0.536,0.7,0.767,4
0.059,0.816,0.52,3
0.57,0.065,0.248,2
0.485,0.065,0.292,2
0.487,0.736,0.829,4
0.317,0.118,0.341,2
0.42,0.005,0.253,2
0.456,0.739,0.769,4
0.475,0.672,0.792,4
0.132,0.796,0.411,3
0.693,0.957,0.578,0
0.737,1.027,0.506,1
0.804,0.963,0.578,0
0.721,0.969,0.555,0
0.529,0.081,0.272,2
0.717,0.949,0.538,0
0.505,0.682,0.787,4
0.414,0.141,0.241,2
0.715,0.982,0.517,1
0.079,0.77,0.435,3
0.642,0.912,0.496,0
0.522,0.739,0.877,4
0.79,0.933,0.53,0
0.714,1.005,0.515,1
0.392,0.114,0.301,2
0.481,0.111,0.277,2
0.136,0.729,0.431,3
0.411,0.033,0.317,2
0.552,0.727,0.817,4
0.319,0.075,0.315,2
0.129,0.779,0.416,3
0.717,0.933,0.585,0
0.521,0.657,0.809,4
0.756,0.923,0.569,0
0.444,0.068,0.305,2
0.513,0.656,0.803,4
0.504,0.679,0.813,4
0.798,1.058,0.489,1
0.402,0.144,0.321,2
0.144,0.726,0.455,3
0.466,0.088,0.249,2
0.381,0.662,0.855,4
0.479,0.708,0.784,4
0.526,0.083,0.25,2
0.705,0.993,0.572,0
0.755,0.919,0.498,0
0.528,0.717,0.793,4
0.498,0.126,0.273,2
0.554,0.017,0.225,2
0.544,0.679,0.799,4
0.075,0.789,0.466,3
0.094,0.806,0.443,3
0.697,0.975,0.543,1
0.128,0.742,0.432,3
0.46,0.096,0.306,2
0.062,0.72,0.431,3
0.413,0.096,0.25,2
0.714,0.968,0.557,0
0.435,0.666,0.86,4
0.06,0.754,0.495,3
0.561,0.074,0.259,2
0.414,0.128,0.256,2
0.536,0.073,0.293,2
0.718,1.04,0.565,1
0.407,0.028,0.234,2
0.733,0.979,0.534,1
0.486,0.703,0.828,4
0.431,0.08,0.285,2
0.419,0.059,0.258,2
0.648,0.981,0.608,0
0.106,0.733,0.378,3
0.551,0.725,0.762,4
0.028,0.766,0.401,3
0.113,0.794,0.488,3
0.418,0.059,0.216,2
0.523,0.671,0.774,4
0.042,0.752,0.501,3
0.092,0.774,0.44,3
0.115,0.806,0.402,3
0.453,0.749,0.792,4
0.436,0.036,0.24,2
0.371,0.066,0.345,2
0.434,0.027,0.255,2
0.147,0.805,0.483,3
0.028,0.757,0.406,3
0.695,1.009,0.634,0
0.548,0.097,0.202,2
0.472,0.1,0.264,2
0.079,0.735,0.473,3
0.083,0.75,0.47,3
0.082,0.81,0.461,3
0.723,1.022,0.594,1
0.774,1.015,0.58,0
0.509,0.061,0.317,2
0.532,0.658,0.801,4
0.079,0.864,0.458,3
0.705,0.971,0.535,1
0.097,0.826,0.46,3
0.437,0.041,0.303,2
0.725,0.935,0.515,0
0.507,0.158,0.168,2
0.529,0.146,0.341,2
0.116,0.833,0.383,3
0.098,0.799,0.477,3
0.458,0.096,0.265,2
0.7,0.98,0.511,1
0.509,0.736,0.802,4
0.434,0.046,0.29,2
0.412,0,0.29,2
0.558,0.006,0.27,2
0.478,0.675,0.803,4
0.115,0.823,0.382,3
0.725,0.905,0.496,0
0.046,0.754,0.412,3
0.46,0.652,0.778,4
0.419,0.014,0.346,2
0.487,0.59,0.799,4
0.738,0.948,0.501,0
0.348,0.065,0.247,2
0.405,0.068,0.313,2
0.502,0.079,0.302,2
0.09,0.82,0.411,3
0.48,0.069,0.3,2
0.058,0.708,0.398,3
0.498,0.065,0.22,2
0.031,0.777,0.391,3
0.492,0.136,0.218,2
0.704,0.998,0.554,1
0.108,0.795,0.338,3
0.444,0.095,0.23,2
0.059,0.756,0.445,3
0.502,0.664,0.805,4
0.705,1.029,0.474,1
0.357,0.053,0.235,2
0.743,1.053,0.585,1
0.542,0.657,0.783,4
0.523,0.048,0.257,2
0.53,0.055,0.219,2
0.49,0.648,0.758,4
0.669,0.966,0.543,0
0.551,0.095,0.266,2
0.485,0.683,0.81,4
0.519,0.044,0.313,2
0.761,1.004,0.576,0
0.373,0.039,0.296,2
0.535,0.648,0.873,4
0.086,0.697,0.497,3
0.81,0.936,0.559,0
0.358,0.108,0.29,2
0.453,0.645,0.766,4
0.428,0.116,0.256,2
0.413,0.153,0.255,2
0.461,0.037,0.287,2
0.408,0.097,0.237,2
0.504,0.649,0.834,4
0.523,0.139,0.276,2
0.745,0.998,0.533,1
0.458,0.716,0.834,4
0.325,0.099,0.349,2
0.322,0.089,0.266,2
0.496,0.605,0.766,4
0.791,0.959,0.548,0
0.485,0.135,0.301,2
0.67,1.034,0.496,1
0.074,0.739,0.427,3
0.511,0.059,0.267,2
0.418,0.079,0.317,2
0.431,0.085,0.278,2
0.733,1.002,0.543,1
0.093,0.824,0.448,3
0.491,0.761,0.859,4
0.559,0.006,0.246,2
0.54,0.079,0.296,2
0.559,0.668,0.829,4
0.091,0.791,0.455,3
0.452,0.708,0.849,4
0.352,0.018,0.268,2
0.059,0.827,0.434,3
0.692,0.96,0.519,1
0.468,0.068,0.255,2
0.436,0.109,0.205,2
0.758,0.976,0.567,0
0.496,0.702,0.774,4
0.679,1.021,0.561,1
0.66,0.995,0.497,1
0.4,0.166,0.335,2
0.413,0.055,0.298,2
0.37,0.025,0.348,2
0.458,0.086,0.254,2
0.751,0.951,0.52,0
0.542,0.081,0.306,2
0.504,0.036,0.249,2
0.492,0.716,0.799,4
0.09,0.812,0.426,3
0.581,0.695,0.877,4
0.76,0.956,0.523,0
0.382,0.044,0.233,2
0.491,0.056,0.301,2
0.691,0.977,0.463,1
0.768,0.957,0.558,0
0.512,0.736,0.767,4
0.393,0.047,0.319,2
0.476,0.047,0.315,2
0.05,0.849,0.455,3
0.436,0.054,0.3,2
0.437,0.074,0.282,2
0.56,0.646,0.732,4
0.418,0.125,0.273,2
0.441,0.087,0.321,2
0.068,0.848,0.42,3
0.457,0.699,0.849,4
0.503,0.692,0.803,4
0.383,0.044,0.291,2
0.484,0.131,0.232,2
0.06,0.752,0.442,3
0.077,0.785,0.394,3
0.581,0.736,0.864,4
0.562,0.067,0.256,2
0.554,0.785,0.753,4
0.785,1.016,0.505,1
0.503,0.643,0.779,4
0.513,0.068,0.348,2
0.703,0.99,0.507,1
0.519,0.631,0.846,4
0.477,0.05,0.285,2
0.366,0.081,0.364,2
0.318,0.077,0.276,2
0.522,0.695,0.853,4
0.535,0.082,0.198,2
0.144,0.781,0.478,3
0.537,0.669,0.802,4
0.676,0.892,0.623,0
0.773,1.016,0.578,0
0.343,0.1,0.282,2
0.406,0.064,0.3,2
0.525,0.674,0.757,4
0.798,0.982,0.603,0
0.546,0.081,0.289,2
0.723,0.949,0.626,0
0.019,0.723,0.371,3
0.496,0.637,0.805,4
0.682,1.009,0.533,1
0.464,0.076,0.268,2
0.744,0.974,0.499,1
0.75,0.961,0.501,1
0.571,0.078,0.315,2
0.495,0.748,0.791,4
0.507,0.044,0.172,2
0.086,0.808,0.499,3
0.377,0.053,0.292,2
0.697,0.938,0.521,0
0.336,0.107,0.316,2
0.504,0.617,0.834,4
0.022,0.752,0.514,3
0.467,0.04,0.269,2
0.783,0.949,0.553,0
0.078,0.768,0.477,3
0.108,0.765,0.393,3
0.618,0.944,0.461,1
0.105,0.855,0.51,3
0.081,0.814,0.434,3
0.468,0.64,0.78,4
0.425,0.728,0.752,4
0.319,0.052,0.283,2
0.523,0.016,0.302,2
0.738,1.019,0.512,1
0.454,0.665,0.76,4
0.503,0.082,0.242,2
0.404,0.011,0.262,2
0.715,0.959,0.472,1
0.124,0.721,0.42,3
0.058,0.786,0.412,3
0.469,0.623,0.778,4
0.444,0.67,0.798,4
0.597,0.724,0.715,4
0.526,0.635,0.832,4
0.345,0.073,0.195,2
0.718,1,0.514,1
0.351,0.097,0.26,2
0.572,0.104,0.329,2
0.68,0.965,0.478,1
0.401,0.12,0.18,2
0.326,0.051,0.223,2
0.829,0.989,0.536,0
0.459,0.077,0.3,2
0.382,0.074,0.3,2
0.034,0.771,0.424,3
0.46,0.547,0.849,4
0.086,0.794,0.389,3
0.82,1.019,0.603,0
0.385,0.151,0.251,2
0.461,0.075,0.299,2
0.514,0.092,0.274,2
0.507,0.116,0.253,2
0.562,0.669,0.818,4
0.73,0.976,0.509,1
0.51,0.093,0.309,2
0.748,0.902,0.591,0
0.704,1.036,0.544,1
0.644,1.01,0.511,1
0.486,0.001,0.299,2
0.061,0.801,0.496,3
0.477,0.676,0.831,4
0.488,0.029,0.254,2
0.035,0.769,0.437,3
0.558,0.069,0.296,2
0.558,0.643,0.838,4
0.493,0.064,0.246,2
0.087,0.806,0.482,3
0.499,0.058,0.244,2
0.444,0.037,0.239,2
0.37,0.037,0.366,2
0.732,1.007,0.508,1
0.529,0.028,0.318,2
0.393,0.11,0.295,2
0.08,0.83,0.43,3
0.453,0.69,0.739,4
0.465,0.77,0.786,4
0.713,1.01,0.525,1
0.371,0.012,0.338,2
0.567,0.679,0.789,4
0.508,0.672,0.794,4
0.535,0.092,0.254,2
0.107,0.763,0.452,3
0.094,0.769,0.365,3
0.111,0.719,0.439,3
0.499,0.109,0.256,2
0.112,0.83,0.43,3
0.486,0.574,0.865,4
0.751,0.882,0.512,0
0.576,0.006,0.237,2
0.471,0.697,0.876,4
0.379,0.057,0.305,2
0.759,1.005,0.574,0
0.057,0.785,0.426,3
0.117,0.744,0.46,3
0.551,0.703,0.867,4
0.409,0.094,0.306,2
0.102,0.852,0.389,3
0.564,0.063,0.223,2
0.103,0.755,0.457,3
0.047,0.816,0.462,3
0.452,0.043,0.268,2
0.451,0.663,0.763,4
0.441,0.086,0.27,2
0.48,0.14,0.289,2
0.481,0.105,0.233,2
0.562,0.065,0.265,2
0.604,0.952,0.522,1
0.435,0.078,0.263,2
0.493,0.705,0.801,4
0.545,0.629,0.858,4
0.532,0.701,0.744,4
0.724,0.906,0.563,0
0.092,0.747,0.383,3
0.767,0.98,0.532,0
0.527,0.705,0.794,4
0.498,0.647,0.824,4
0.072,0.784,0.424,3
0.703,0.969,0.566,0
0.718,0.908,0.551,0
0.165,0.711,0.442,3
0.46,0.086,0.218,2
0.427,0.003,0.239,2
0.501,0.064,0.232,2
0.355,0.041,0.294,2
0.726,0.943,0.537,0
0.537,0.703,0.796,4
0.374,0.102,0.256,2
0.637,0.96,0.557,0
0.538,0.645,0.816,4
0.026,0.874,0.444,3
0.499,0.682,0.845,4
0.392,0.05,0.379,2
0.49,0.711,0.803,4
0.501,0.075,0.237,2
0.535,0.626,0.831,4
0.421,0.151,0.292,2
0.361,0.088,0.31,2
0.75,0.875,0.497,0
0.126,0.789,0.466,3
0.095,0.794,0.417,3
0.057,0.797,0.464,3
0.018,0.77,0.44,3
0.413,0.001,0.287,2
0.487,0.675,0.782,4
0.713,0.965,0.542,0
0.55,0.697,0.846,4
0.379,0.125,0.277,2
0.564,0.05,0.274,2
0.49,0.659,0.775,4
0.507,0.637,0.826,4
0.56,0.677,0.785,4
0.42,0.123,0.289,2
0.049,0.836,0.397,3
0.51,0.67,0.757,4
0.378,0.03,0.255,2
0.499,0.038,0.312,2
0.504,0.695,0.793,4
0.459,0.027,0.262,2
0.384,0.092,0.255,2
0.434,0.083,0.282,2
0.362,0.068,0.272,2
0.707,0.937,0.524,0
0.749,0.96,0.556,0
0.033,0.748,0.424,3
0.415,0.014,0.238,2
0.439,0.719,0.727,4
0.405,0.041,0.281,2
0.088,0.795,0.406,3
0.418,0.102,0.303,2
0.717,0.941,0.56,0
0.491,0.702,0.811,4
0.577,0.681,0.773,4
0.4,0.127,0.344,2
0.515,0.733,0.707,4
0.483,0.103,0.191,2
0.078,0.777,0.427,3
0.717,0.883,0.614,0
0.763,0.966,0.552,0
0.522,0.079,0.297,2
0.679,1.008,0.546,1
0.517,0.653,0.776,4
0.391,0.062,0.264,2
0.49,0.104,0.278,2
0.352,0.024,0.206,2
0.731,1.001,0.51,1
0.757,0.972,0.493,1
0.724,0.973,0.542,0
0.72,0.964,0.525,0
0.733,0.922,0.568,0
0.435,0.095,0.314,2
0.526,0.063,0.254,2
0.491,0.048,0.195,2
0.475,0.096,0.213,2
0.477,0.661,0.844,4
0.535,0.716,0.765,4
0.522,0.045,0.277,2
0.442,0.673,0.865,4
0.377,0.05,0.292,2
0.429,0.029,0.25,2
0.333,0.028,0.235,2
0.708,0.931,0.509,0
0.505,0.66,0.806,4
0.464,0.692,0.857,4
0.734,0.961,0.57,0
0.067,0.785,0.457,3
0.503,0.124,0.329,2
0.507,0.135,0.281,2
0.58,0.688,0.743,4
0.391,0.129,0.298,2
0.079,0.871,0.371,3
0.724,1.019,0.504,1
0.105,0.796,0.438,3
0.76,1.013,0.504,1
0.707,0.993,0.505,1
0.361,0.107,0.295,2
0.721,0.959,0.477,1
0.508,0.115,0.275,2
0.489,0.05,0.289,2
0.474,0.045,0.268,2
0.68,0.982,0.597,0
0.486,0.094,0.238,2
0.372,0.084,0.343,2
0.081,0.744,0.364,3
0.125,0.798,0.4,3
0.709,0.916,0.566,0
0.34,0.038,0.292,2
0.381,0.094,0.282,2
0.45,0.656,0.776,4
0.039,0.754,0.483,3
0.504,0.079,0.283,2
0.714,1.008,0.526,1
0.367,0.124,0.266,2
0.356,0.063,0.309,2
0.689,0.944,0.514,0
0.5,0.074,0.234,2
0.076,0.742,0.462,3
0.452,0.736,0.823,4
0.051,0.804,0.492,3
0.056,0.751,0.396,3
0.49,0.629,0.868,4
0.391,0.064,0.308,2
0.368,0.01,0.276,2
0.487,0.659,0.815,4
0.353,0.055,0.281,2
0.125,0.77,0.437,3
0.532,0.734,0.832,4
0.435,0.057,0.352,2
0.503,0.693,0.838,4
0.504,0.061,0.276,2
0.342,0.052,0.351,2
0.726,1.046,0.562,1
0.692,1.02,0.526,1
0.774,0.978,0.489,1
0.371,0.083,0.246,2
0.564,0.147,0.303,2
0.705,0.988,0.626,0
0.354,0.006,0.311,2
0.371,0.076,0.278,2
0.326,0.079,0.253,2
0.561,0.679,0.807,4
0.516,0.604,0.724,4
0.561,0.072,0.299,2
0.051,0.735,0.415,3
0.06,0.771,0.405,3
0.543,0.686,0.774,4
0.383,0.059,0.306,2
0.68,0.987,0.515,1
0.501,0.719,0.815,4
0.332,0.102,0.157,2
0.353,0.127,0.319,2
0.416,0.091,0.276,2
0.367,0.136,0.276,2
0.688,1.035,0.524,1
0.698,0.915,0.551,0
0.51,0.088,0.226,2
0.278,0.122,0.263,2
0.514,0.662,0.671,4
0.466,0.647,0.845,4
0.357,0.02,0.285,2
0.061,0.798,0.449,3
0.753,1.017,0.488,1
0.521,0.031,0.286,2
0.103,0.781,0.489,3
0.3,0.077,0.313,2
0.516,0.669,0.727,4
0.118,0.719,0.426,3
0.458,0.676,0.766,4
0.75,0.988,0.487,1
0.731,0.968,0.449,1
0.629,0.951,0.546,0
0.501,0.641,0.764,4
0.125,0.753,0.425,3
0.437,0.007,0.288,2
0.51,0.069,0.266,2
0.727,0.964,0.526,0
0.37,0.136,0.305,2
0.549,0.071,0.256,2
0.389,0.094,0.329,2
0.376,0.082,0.245,2
0.57,0.696,0.786,4
0.496,0.693,0.831,4
0.396,0.14,0.242,2
0.456,0.618,0.858,4
0.501,0.764,0.755,4
0.743,0.948,0.615,0
0.429,0.06,0.288,2
0.466,0.56,0.854,4
0.333,0.058,0.348,2
0.013,0.749,0.478,3
0.339,0.029,0.3,2
0.439,0.708,0.8,4
0.4,0.001,0.35,2
0.713,1.013,0.509,1
0.472,0.644,0.791,4
0.465,0.681,0.822,4
0.46,0.096,0.305,2
0.373,0.17,0.288,2
0.51,0.138,0.236,2
0.098,0.798,0.399,3
0.111,0.819,0.507,3
0.09,0.777,0.395,3
0.487,0.643,0.815,4
0.313,0.069,0.242,2
0.434,0.075,0.193,2
0.615,0.93,0.572,0
0.747,1.029,0.609,0
0.442,0.689,0.84,4
0.481,0.64,0.702,4
0.482,0.11,0.283,2
0.49,0.013,0.278,2
0.04,0.81,0.462,3
0.473,0.655,0.873,4
0.514,0.682,0.811,4
0.039,0.761,0.438,3
0.444,0.687,0.897,4
0.517,0.003,0.326,2
0.358,0.112,0.343,2
0.494,0.728,0.841,4
0.032,0.798,0.432,3
0.658,1.041,0.471,1
0.335,0.06,0.265,2
0.387,0.049,0.26,2
0.539,0.688,0.783,4
0.342,0.062,0.234,2
0.033,0.776,0.433,3
0.365,0.06,0.246,2
0.359,0.062,0.262,2
0.39,0.011,0.3,2
0.496,0.017,0.261,2
0.129,0.758,0.432,3
0.369,0,0.339,2
0.701,1.02,0.662,0
0.414,0.07,0.29,2
0.016,0.819,0.458,3
0.367,0.084,0.294,2
0.351,0.085,0.318,2
0.549,0.622,0.817,4
0.516,0.673,0.801,4
0.537,0.704,0.817,4
0.715,0.867,0.568,0
0.767,0.992,0.512,1
0.696,0.951,0.564,0
0.687,1.01,0.522,1
0.837,0.946,0.537,0
0.527,0.044,0.281,2
0.733,0.984,0.568,0
0.741,0.982,0.599,0
0.123,0.753,0.472,3
0.35,0.082,0.326,2
0.054,0.822,0.485,3
0.475,0.002,0.325,2
0.726,1.013,0.632,0
0.37,0.033,0.365,2
0.022,0.75,0.45,3
0.129,0.763,0.401,3
0.553,0.677,0.878,4
0.099,0.788,0.429,3
0.786,1.062,0.575,1
0.1,0.829,0.43,3
0.136,0.848,0.447,3
0.471,0.684,0.758,4
0.326,0.006,0.222,2
0.038,0.757,0.48,3
0.36,0.003,0.297,2
0.72,1.023,0.509,1
0.056,0.764,0.465,3
0.7,0.954,0.506,1
0.393,0.129,0.313,2
0.087,0.796,0.44,3
0.47,0.691,0.741,4
0.811,0.993,0.528,0
0.088,0.808,0.362,3
0.057,0.773,0.448,3
0.334,0.098,0.257,2
0.483,0.049,0.326,2
0.487,0.696,0.817,4
0.057,0.746,0.457,3
0.468,0.073,0.287,2
0.147,0.728,0.46,3
0.084,0.867,0.383,3
0.488,0.045,0.28,2
0.411,0.08,0.29,2
0.534,0.657,0.881,4
0.466,0.549,0.86,4
0.536,0.07,0.27,2
0.629,0.987,0.583,1
0.535,0.098,0.275,2
0.531,0.581,0.827,4
0.055,0.847,0.394,3
0.401,0.062,0.286,2
0.716,0.969,0.623,0
0.478,0.043,0.302,2
0.468,0.039,0.257,2
0.517,0.122,0.23,2
0.676,0.915,0.551,0
0.112,0.76,0.421,3
0.34,0.094,0.286,2
0.485,0.697,0.833,4
0.033,0.714,0.454,3
