x,y,cluster
0.407,0.714,3
0.475,0.677,3
0.29,0.418,1
0.502,0.1,0
0.238,0.517,1
0.035,0.843,4
0.487,0.125,0
0.258,0.517,1
0.388,0.753,3
0.456,0.066,0
0.088,0.74,4
0.421,0.668,3
0.901,0.533,2
0.237,0.492,1
0.354,0.695,3
0.946,0.511,2
1.003,0.501,2
0.5,0.03,0
0.4,0.769,3
0.459,0.682,3
0.542,0.097,0
0.474,0.096,0
0.05,0.803,4
0.358,0.8,3
0.941,0.578,2
0.985,0.549,2
0.247,0.542,1
0.502,0.05,0
0.119,0.733,4
0.051,0.82,4
0.433,0.744,3
0.518,0.014,0
0.057,0.768,4
0.03,0.845,4
0.427,0.684,3
0.568,0.011,0
0.929,0.496,2
0.282,0.525,1
0.074,0.752,4
0.94,0.568,2
0.246,0.459,1
0.195,0.506,1
0.509,0.713,3
0.511,0.02,0
0.034,0.753,4
0.329,0.494,1
0.257,0.501,1
0.127,0.833,4
0.426,0.703,3
0.489,0.096,0
0.452,0.669,3
0.444,0.132,0
0.369,0.771,3
0.145,0.802,4
0.064,0.805,4
0.46,0.689,3
0.25,0.441,1
0.487,0.094,0
0.514,0.021,0
0.536,0.7,3
0.258,0.528,1
0.217,0.494,1
0.087,0.797,4
0.954,0.561,2
0.478,0.06,0
1.01,0.545,2
0.159,0.534,1
0.911,0.599,2
0.541,0.117,0
0.384,0.647,3
0.239,0.468,1
0.462,0.023,0
0.485,0.1,0
0.353,0.705,3
0.082,0.714,4
0.066,0.701,4
0.417,0.7,3
0.477,0.735,3
0.281,0.474,1
0.511,0.106,0
0.079,0.828,4
0.472,0.8,3
0.253,0.464,1
0.449,0.125,0
0.425,0.727,3
0.494,0.678,3
0.305,0.541,1
0.266,0.438,1
0.891,0.554,2
0.498,0.706,3
0.448,0.129,0
0.142,0.767,4
0.548,0.021,0
0.525,0.029,0
0.088,0.815,4
0.285,0.454,1
0.151,0.75,4
0.976,0.558,2
0.499,0.07,0
0.401,0.766,3
0.32,0.593,1
0.536,0.086,0
0.533,0.061,0
0.419,0.724,3
0.276,0.599,1
0.438,0.667,3
0.034,0.792,4
0.067,0.741,4
0.235,0.488,1
0.475,0.057,0
0.201,0.458,1
0.479,0.707,3
0.494,0.069,0
0.422,0.743,3
0.951,0.514,2
0.303,0.498,1
0.032,0.769,4
0.584,0.133,0
0.025,0.761,4
0.512,0.059,0
0.288,0.487,1
0.3,0.487,1
1.052,0.542,2
0.403,0.706,3
0.974,0.542,2
0.276,0.494,1
0.954,0.529,2
0.381,0.714,3
0.957,0.561,2
0.089,0.773,4
0.469,0.756,3
0.202,0.545,1
0.445,0.648,3
0.239,0.518,1
0.942,0.544,2
0.265,0.465,1
0.978,0.461,2
0.518,0.128,0
0.476,0.071,0
0.57,0.021,0
0.25,0.454,1
0.979,0.524,2
0.959,0.527,2
0.964,0.485,2
0.963,0.597,2
0.037,0.783,4
0.517,0.082,0
0.539,0.047,0
0.252,0.468,1
0.004,0.769,4
0.23,0.554,1
0.287,0.492,1
0.062,0.881,4
0.914,0.517,2
0.983,0.611,2
0.403,0.727,3
0.501,0.04,0
0.971,0.565,2
0.435,0.702,3
0.141,0.831,4
0.523,0.066,0
0.479,0.104,0
0.461,0.106,0
0.999,0.569,2
0.297,0.447,1
0.078,0.795,4
0.12,0.759,4
0.454,0.769,3
0.093,0.884,4
0.934,0.545,2
0.097,0.809,4
0.44,0.667,3
0.459,0.704,3
0.537,0.053,0
0.128,0.834,4
0.222,0.487,1
0.448,0.767,3
0.443,0.71,3
0.467,0.046,0
1.003,0.532,2
0.361,0.772,3
0.987,0.605,2
0.536,0.026,0
0.499,0.732,3
0.036,0.75,4
0.049,0.743,4
0.247,0.55,1
0.438,0.711,3
0.283,0.483,1
0.215,0.443,1
0.485,0.058,0
0.455,0.034,0
0.487,0.039,0
0.287,0.537,1
0.529,0.092,0
0.491,0.037,0
0.963,0.556,2
0.944,0.541,2
1.04,0.536,2
0.493,0.762,3
0.471,0.054,0
0.418,0.714,3
0.224,0.501,1
0.1,0.816,4
0.479,0.051,0
0.461,0.72,3
0.49,0.063,0
0.092,0.722,4
0.499,0.136,0
0.262,0.469,1
0.509,0.737,3
0.998,0.53,2
0.983,0.475,2
0.096,0.854,4
1.001,0.523,2
0.487,0.753,3
0.422,0.173,0
0.933,0.574,2
0.136,0.766,4
0.443,0.68,3
0.05,0.816,4
0.498,0.074,0
0.956,0.514,2
0.285,0.478,1
0.248,0.504,1
0.091,0.773,4
0.483,0.734,3
0.935,0.542,2
0.26,0.484,1
0.429,0.725,3
0.5,0.046,0
0.041,0.708,4
0.506,0.079,0
0.31,0.47,1
0.145,0.794,4
0.278,0.533,1
0.431,0.74,3
0.476,0.653,3
0.956,0.544,2
0.465,0.71,3
0.5,0.07,0
0.502,0.089,0
0.912,0.521,2
0.306,0.518,1
0.024,0.722,4
0.256,0.465,1
0.265,0.466,1
0.932,0.534,2
0.03,0.761,4
0.291,0.494,1
0.239,0.501,1
0.955,0.616,2
0.051,0.794,4
0.454,0.753,3
0.237,0.544,1
0.498,0.728,3
1.026,0.506,2
0.304,0.424,1
0.517,0.046,0
0.428,0.703,3
0.12,0.786,4
0.955,0.461,2
0.135,0.844,4
0.959,0.458,2
0.387,0.733,3
0.455,0.138,0
0.284,0.507,1
0.978,0.561,2
0.504,0.086,0
0.534,0.109,0
0.461,0.715,3
0.525,0.102,0
0.517,0.078,0
0.118,0.753,4
0,0.84,4
0.109,0.746,4
0.401,0.705,3
0.012,0.762,4
0.979,0.49,2
0.514,0.087,0
0.465,0.033,0
0.407,0.499,1
0.526,0.081,0
0.959,0.557,2
0.436,0.123,0
0.501,0.011,0
0.083,0.791,4
0.217,0.478,1
1.061,0.523,2
0.488,0.697,3
0.499,0.673,3
0.221,0.483,1
0.369,0.75,3
0.46,0.715,3
0.094,0.804,4
0.057,0.708,4
0.553,0.094,0
0.433,0.672,3
0.517,0.082,0
0.055,0.717,4
0.513,0.049,0
0.269,0.512,1
0.521,0.1,0
0.281,0.478,1
0.003,0.772,4
0.979,0.542,2
1.012,0.497,2
0.385,0.658,3
0.498,0.058,0
0.076,0.765,4
0.429,0.79,3
0.907,0.556,2
0.102,0.795,4
0.428,0.67,3
0.926,0.593,2
0.226,0.541,1
0.416,0.684,3
0.361,0.74,3
0.422,0.789,3
0.025,0.819,4
0.929,0.613,2
0.102,0.864,4
0.53,0.076,0
0.422,0.717,3
0.077,0.803,4
0.155,0.764,4
0.991,0.523,2
0.037,0.798,4
0.283,0.484,1
1.015,0.468,2
0.228,0.442,1
0.393,0.748,3
0.071,0.833,4
0.478,0.003,0
0.515,0.695,3
0.462,0.008,0
0.984,0.525,2
0.007,0.76,4
0.989,0.473,2
0.362,0.712,3
0.531,0.104,0
0.243,0.526,1
0.925,0.541,2
0.411,0.704,3
0.418,0.707,3
0.954,0.564,2
0.256,0.492,1
0.987,0.533,2
0.251,0.448,1
0.984,0.505,2
0.134,0.778,4
0.46,0.695,3
0.172,0.474,1
0.475,0.754,3
0.29,0.549,1
0.989,0.595,2
0.065,0.84,4
0.535,0.65,3
0.097,0.821,4
0.929,0.525,2
0.097,0.734,4
0.458,0.76,3
0.125,0.773,4
0.189,0.529,1
0.094,0.802,4
0.467,0.143,0
0.315,0.498,1
1.006,0.503,2
0.294,0.521,1
0.364,0.529,1
0.299,0.529,1
0.405,0.742,3
0.983,0.546,2
0.015,0.827,4
0.529,0.1,0
0.903,0.625,2
0.111,0.793,4
1.075,0.553,2
0.271,0.486,1
0.213,0.448,1
0.043,0.755,4
0.899,0.515,2
0.557,0.056,0
0.3,0.486,1
0.533,0.11,0
0.455,0.726,3
0.27,0.493,1
0.967,0.503,2
0.203,0.462,1
0.983,0.529,2
0.463,0.726,3
0.458,0.114,0
0.284,0.515,1
0.251,0.555,1
0.976,0.54,2
0.307,0.431,1
0.089,0.783,4
0.998,0.586,2
0.515,0.132,0
0.531,0.652,3
0.253,0.52,1
0.583,0.083,0
0.999,0.541,2
0.996,0.464,2
0.23,0.416,1
0.268,0.487,1
0.145,0.768,4
1.015,0.519,2
0.214,0.494,1
0.403,0.007,0
0.381,0.705,3
0.426,0.734,3
0.524,0.105,0
0.242,0.506,1
0.962,0.546,2
0.302,0.509,1
0.46,0.683,3
0.506,0.089,0
0.453,0.05,0
0.439,0.758,3
0.447,0.675,3
0.253,0.517,1
0.939,0.55,2
0.089,0.785,4
0.494,0.111,0
0.47,0.101,0
0.489,0.719,3
0.516,0.101,0
0.991,0.53,2
0.992,0.574,2
0.054,0.736,4
0.993,0.473,2
0.239,0.452,1
0.466,0.726,3
0.059,0.755,4
0.327,0.456,1
0.005,0.797,4
0.507,0.029,0
0.302,0.511,1
0.466,0.127,0
0.441,0.76,3
0.516,0.07,0
0.307,0.476,1
0.117,0.745,4
0.959,0.546,2
0.417,0.794,3
0.294,0.582,1
0.064,0.77,4
0.452,0.738,3
0.284,0.491,1
0.476,0.09,0
0.938,0.556,2
0.074,0.802,4
0.976,0.55,2
0.13,0.764,4
0.435,0.13,0
0.233,0.574,1
0.477,0.79,3
0.437,0.699,3
0.53,0.095,0
0.266,0.505,1
0.449,0.038,0
0.975,0.533,2
0.142,0.803,4
0.406,0.634,3
0.255,0.483,1
0.08,0.804,4
0.301,0.452,1
0.101,0.769,4
0.431,0.742,3
0.092,0.817,4
0.475,0.699,3
0.089,0.8,4
0.218,0.518,1
0.422,0.721,3
0.548,0.039,0
0.263,0.508,1
0.545,0.12,0
0.071,0.762,4
0.3,0.574,1
0.419,0.756,3
0.591,0.044,0
0.472,0.04,0
0.53,0.085,0
0.433,0.695,3
0.121,0.733,4
1.068,0.536,2
0.258,0.471,1
0.506,0.74,3
0.433,0.012,0
0.025,0.783,4
1.016,0.558,2
0.115,0.766,4
0.469,0.717,3
0.062,0.802,4
0.894,0.479,2
1.009,0.582,2
0.197,0.518,1
0.147,0.767,4
0.513,0.718,3
0.392,0.744,3
0.476,0.695,3
0.508,0.699,3
0.267,0.457,1
0.283,0.496,1
0.554,0.119,0
0.018,0.72,4
0.47,0.727,3
0.155,0.778,4
0.495,0.697,3
0.223,0.468,1
0.235,0.471,1
0.496,0.064,0
0.434,0.76,3
0.529,0.067,0
1.022,0.436,2
0.556,0.139,0
0.476,0.716,3
0.424,0.09,0
0.956,0.563,2
0.495,0.728,3
0.151,0.446,1
0.493,0.049,0
0.299,0.58,1
0.525,0.072,0
0.515,0.089,0
0.149,0.733,4
0.441,0.716,3
0.392,0.749,3
0.436,0.724,3
0.397,0.723,3
0.99,0.578,2
0.393,0.724,3
0.326,0.489,1
0.12,0.839,4
1.019,0.54,2
0.466,0.687,3
0.286,0.544,1
0.459,0.04,0
0.065,0.822,4
0.023,0.747,4
0.066,0.806,4
0.081,0.813,4
0.101,0.764,4
0.429,0.728,3
1.013,0.555,2
0.08,0.745,4
0.403,0.729,3
0.125,0.745,4
0.098,0.762,4
1.001,0.528,2
0.993,0.537,2
0.056,0.76,4
0.11,0.796,4
0.119,0.781,4
0.482,0.71,3
0.45,0.788,3
0.507,0.689,3
0.532,0.027,0
0.962,0.529,2
0.052,0.783,4
0.508,0.118,0
0.961,0.547,2
0.972,0.505,2
1.01,0.581,2
0.477,0.1,0
0.262,0.513,1
0.942,0.518,2
0.986,0.505,2
0.064,0.78,4
0.315,0.505,1
0.127,0.761,4
0.327,0.72,3
0.576,0.099,0
0.485,0.028,0
0.972,0.531,2
0.082,0.797,4
0.503,0.03,0
0.532,0.064,0
0.397,0.796,3
0.27,0.6,1
0.567,0.048,0
0.284,0.539,1
0.407,0.7,3
0.417,0.681,3
0.444,0.758,3
0.127,0.827,4
0.312,0.494,1
0.587,0.1,0
0.964,0.491,2
0.279,0.536,1
0.943,0.552,2
0.025,0.805,4
0.113,0.784,4
0.055,0.787,4
0.418,0.671,3
0.11,0.836,4
0.504,0.118,0
0.448,0.012,0
0.285,0.476,1
0.431,0.705,3
0.429,0.725,3
1.032,0.542,2
0.436,0.691,3
0.238,0.466,1
0.943,0.572,2
0.436,0.743,3
0.254,0.533,1
0.983,0.51,2
0.417,0.743,3
0.974,0.535,2
0.995,0.531,2
0.434,0.749,3
0.11,0.761,4
0.412,0.671,3
0.336,0.465,1
0.409,0.69,3
0.996,0.552,2
0.313,0.572,1
0.286,0.486,1
0.483,0.735,3
0.269,0.423,1
0.524,0.034,0
0.316,0.492,1
1.032,0.484,2
0.961,0.563,2
0.316,0.511,1
0.951,0.433,2
0.081,0.772,4
0.256,0.453,1
0.905,0.522,2
0.099,0.818,4
0.042,0.766,4
0.425,0.704,3
0.423,0.757,3
0.302,0.495,1
0.17,0.759,4
0.991,0.498,2
0.068,0.729,4
0.947,0.46,2
1.057,0.442,2
0.304,0.547,1
0.943,0.506,2
0.472,0.133,0
0.202,0.421,1
0.391,0.733,3
0.144,0.814,4
0.427,0.749,3
0.013,0.808,4
0.119,0.857,4
0.439,0.79,3
0.213,0.477,1
0.46,0.746,3
0.409,0.728,3
0.407,0.776,3
0.989,0.531,2
0.461,0.007,0
0.084,0.776,4
1.011,0.492,2
0.294,0.512,1
0.597,0.081,0
0.572,0.083,0
0.097,0.807,4
0.918,0.58,2
0.04,0.79,4
0.502,0.091,0
0.098,0.75,4
0.93,0.593,2
0.109,0.75,4
0.493,0.117,0
0.974,0.521,2
0.477,0.125,0
0.9,0.59,2
0.463,0.74,3
0.495,0.762,3
0.309,0.417,1
0.259,0.54,1
1.031,0.588,2
0.279,0.579,1
0.399,0.676,3
0.487,0.065,0
1.028,0.488,2
0.08,0.759,4
0.236,0.516,1
0.129,0.747,4
0.269,0.523,1
0.074,0.782,4
0.108,0.735,4
0.15,0.731,4
0.248,0.529,1
0.489,0.758,3
0.991,0.525,2
0.217,0.494,1
0.12,0.796,4
0.243,0.526,1
0.24,0.515,1
0.455,0.073,0
0.449,0.724,3
0.523,0.069,0
0.961,0.539,2
0.293,0.38,1
0.957,0.556,2
0.022,0.809,4
0.138,0.785,4
0.173,0.545,1
0.265,0.539,1
0.082,0.794,4
0.377,0.674,3
0.078,0.788,4
0.244,0.486,1
0.512,0.729,3
0.536,0.048,0
0.496,0.106,0
1.01,0.53,2
0.447,0.724,3
0.111,0.771,4
0.508,0.089,0
0.465,0.059,0
0.554,0.679,3
0.051,0.763,4
0.074,0.771,4
0.953,0.516,2
0.486,0.761,3
0.105,0.77,4
0.478,0.111,0
0.967,0.595,2
0.984,0.504,2
0.428,0.753,3
0.091,0.78,4
1.022,0.575,2
0.575,0.098,0
0.516,0.087,0
0.407,0.739,3
0.239,0.484,1
1.017,0.536,2
0.477,0.093,0
0.933,0.578,2
0.488,0.765,3
0.363,0.554,1
0.108,0.836,4
0.442,0.72,3
0.485,0.157,0
1.039,0.541,2
0.961,0.532,2
0.532,0.084,0
1.009,0.485,2
1.025,0.542,2
0.268,0.452,1
0.096,0.777,4
0.449,0.688,3
0.107,0.763,4
0.473,0.006,0
0.464,0.029,0
0.959,0.561,2
0.966,0.488,2
0.431,0.072,0
0.97,0.55,2
1.007,0.545,2
0.032,0.739,4
0.051,0.718,4
1.036,0.539,2
0.962,0.556,2
1,0.557,2
0.276,0.525,1
0.528,0.018,0
0.504,0.712,3
0.971,0.503,2
0.497,0.071,0
0.096,0.794,4
0.484,0.711,3
0.245,0.504,1
0.991,0.567,2
0.082,0.751,4
1.003,0.433,2
0.011,0.811,4
0.424,0.743,3
0.229,0.399,1
0.531,0.014,0
0.918,0.457,2
0.577,0.004,0
0.096,0.769,4
0.531,0.105,0
0.155,0.799,4
0.461,0.749,3
0.493,0.815,3
0.094,0.796,4
0.963,0.461,2
0.991,0.651,2
0.259,0.49,1
0.442,0.117,0
0.463,0.081,0
0.017,0.792,4
0.215,0.571,1
0.974,0.5,2
0.266,0.509,1
0.521,0.109,0
0.207,0.494,1
1.028,0.519,2
0.509,0.702,3
0.939,0.53,2
0.044,0.738,4
0.3,0.452,1
0.297,0.469,1
0.471,0.813,3
0.943,0.534,2
0.398,0.692,3
0.963,0.566,2
0.233,0.472,1
1.028,0.565,2
0.382,0.765,3
0.072,0.806,4
0.219,0.456,1
0.268,0.526,1
0.442,0.684,3
0.472,0.757,3
0.262,0.539,1
0.527,0.064,0
0.497,0.075,0
0.93,0.505,2
0.146,0.774,4
0.97,0.47,2
0.48,0.755,3
0.485,0.67,3
0.477,0.073,0
0.108,0.776,4
0.127,0.733,4
0.98,0.602,2
0.303,0.454,1
0.299,0.488,1
0.1,0.789,4
0.094,0.735,4
0.565,0.067,0
1.004,0.543,2
0.321,0.51,1
0.198,0.514,1
0.09,0.731,4
0.287,0.504,1
0.057,0.727,4
1.001,0.526,2
0.487,0.019,0
0.522,0.124,0
0.152,0.832,4
0.514,0.074,0
0.073,0.749,4
0.488,0.709,3
0.988,0.543,2
0.467,0.068,0
0.433,0.709,3
0.23,0.522,1
0.484,0.755,3
0.549,0.099,0
0.07,0.798,4
0.487,0.109,0
0.443,0.682,3
1.035,0.574,2
0.033,0.866,4
0.29,0.472,1
1.002,0.587,2
0.448,0.698,3
0.578,0.09,0
0.969,0.501,2
0.921,0.647,2
0.215,0.476,1
0.506,0.119,0
0.971,0.574,2
0.056,0.764,4
0.492,0.101,0
0.457,0.738,3
1.084,0.498,2
0.087,0.816,4
0.055,0.787,4
0.434,0.126,0
0.941,0.58,2
1.014,0.586,2
0.928,0.55,2
0.459,0.721,3
0.401,0.657,3
0.386,0.743,3
0.05,0.821,4
0.083,0.752,4
0.936,0.524,2
0.396,0.681,3
0.533,0.012,0
0.441,0.798,3
0.05,0.725,4
0.475,0.025,0
0.975,0.588,2
0.436,0.751,3
0.404,0.738,3
0.431,0.122,0
0.573,0.095,0
0.452,0.763,3
0.478,0.732,3
0.473,0.67,3
0.38,0.695,3
1.021,0.541,2
0.059,0.834,4
0.953,0.604,2
0.564,0.053,0
0.909,0.541,2
1.006,0.489,2
0.332,0.466,1
0.982,0.558,2
0.119,0.789,4
0.417,0.676,3
0.473,0.086,0
0.513,0.07,0
0.254,0.532,1
0.107,0.763,4
0.08,0.743,4
0.517,0.08,0
0.49,0.045,0
0.389,0.703,3
0.462,0.716,3
0.93,0.553,2
0.352,0.497,1
0.514,0.748,3
0.952,0.592,2
0.528,0.109,0
0.934,0.531,2
0.023,0.786,4
1.023,0.543,2
0.06,0.78,4
0.113,0.804,4
0.922,0.497,2
0.242,0.438,1
0.981,0.512,2
0.896,0.5,2
0.088,0.785,4
0.921,0.576,2
0.051,0.72,4
0.552,0.131,0
0.038,0.748,4
0.278,0.537,1
1,0.547,2
0.508,0.033,0
0.383,0.693,3
1.033,0.534,2
0.43,0.046,0
1.037,0.521,2
0.479,0.008,0
0.068,0.814,4
0.415,0.743,3
0.494,0.187,0
0.366,0.7,3
0.008,0.83,4
0.284,0.472,1
0.51,0.094,0
0.482,0.723,3
0.522,0.151,0
0.417,0.758,3
0.245,0.488,1
0.995,0.544,2
0.927,0.473,2
0.115,0.74,4
0.031,0.776,4
0.436,0.668,3
0.436,0.1,0
0.253,0.46,1
0.455,0.048,0
0.052,0.741,4
0.32,0.49,1
0.158,0.822,4
0.449,0.727,3
0.496,0.728,3
0.464,0.034,0
0.467,0.75,3
1.008,0.539,2
0.365,0.706,3
0.058,0.734,4
0.503,0.11,0
0.504,0.049,0
0.991,0.566,2
0.067,0.74,4
0.243,0.492,1
0.096,0.774,4
0.429,0.768,3
0.252,0.458,1
0.956,0.62,2
0.475,0.695,3
0.106,0.83,4
0.294,0.576,1
0.462,0.691,3
0.242,0.406,1
1.009,0.575,2
0.059,0.813,4
1.004,0.535,2
0.214,0.547,1
0.995,0.46,2
0.956,0.551,2
0.409,0.721,3
0.928,0.528,2
0.405,0.752,3
0.108,0.789,4
0.451,0.103,0
0.344,0.512,1
0.535,0.135,0
0.254,0.483,1
0.089,0.778,4
0.392,0.713,3
0.482,0.759,3
0.53,0.095,0
0.411,0.746,3
0.052,0.744,4
0.312,0.547,1
0.241,0.465,1
0.523,0.042,0
0.467,0.75,3
0.208,0.477,1
0.461,0.687,3
0.066,0.773,4
0.992,0.547,2
0.27,0.537,1
0.341,0.516,1
0.441,0.064,0
0.04,0.856,4
0.951,0.422,2
0.149,0.801,4
0.099,0.777,4
0.071,0.793,4
0.486,0.047,0
0.533,0.177,0
0.051,0.826,4
0.509,0.683,3
0.483,0.709,3
0.509,0.051,0
0.586,0.046,0
0.492,0.061,0
0.979,0.502,2
0.528,0.059,0
0.991,0.49,2
0.391,0.754,3
0.409,0.83,3
0.277,0.528,1
0.317,0.539,1
0.519,0.062,0
0.086,0.745,4
0.945,0.516,2
0.069,0.813,4
0.429,0.754,3
0.522,0.703,3
0.055,0.762,4
0.032,0.829,4
0.476,0.675,3
0.239,0.516,1
0.32,0.508,1
0.894,0.561,2
0.076,0.747,4
0.303,0.463,1
0.021,0.826,4
0.391,0.727,3
0.336,0.464,1
0.045,0.745,4
0.468,0.103,0
0.386,0.722,3
0.247,0.497,1
0.25,0.482,1
0.975,0.575,2
0.511,0.069,0
0.321,0.496,1
0.443,0.75,3
0.506,0.713,3
0.404,0.684,3
0.442,0.688,3
0.416,0.719,3
0.943,0.545,2
1.061,0.522,2
0.559,0.105,0
0.256,0.562,1
0.463,0.102,0
0.497,0.039,0
1.014,0.523,2
0.29,0.541,1
0.291,0.485,1
1.057,0.547,2
0.058,0.692,4
0.408,0.066,0
0.429,0.773,3
0.494,0.144,0
0.472,0.068,0
0.938,0.555,2
0.425,0.709,3
0.24,0.505,1
0.49,0.094,0
0.207,0.476,1
0.49,0.063,0
0.233,0.583,1
0.011,0.828,4
0.469,0.755,3
0.98,0.495,2
1.027,0.603,2
0.949,0.586,2
0.96,0.46,2
0.474,0.7,3
0.024,0.881,4
0.251,0.479,1
0.317,0.493,1
1.025,0.557,2
0.243,0.479,1
0.953,0.505,2
0.474,0.047,0
0.457,0.788,3
0.976,0.546,2
0.142,0.812,4
0.409,0.724,3
0.529,0.086,0
0.024,0.818,4
0.528,0.691,3
0.485,0.759,3
0.105,0.81,4
0.549,0.051,0
0.491,0.068,0
0.243,0.445,1
0.928,0.536,2
0.998,0.512,2
0.375,0.731,3
0.03,0.767,4
0.092,0.772,4
0.435,0.69,3
0.405,0.725,3
0.523,0.062,0
0.416,0.777,3
0.235,0.53,1
0.888,0.469,2
0.435,0.775,3
0.559,0.027,0
0.065,0.752,4
0.262,0.494,1
0.454,0.044,0
0.976,0.499,2
0.46,0.761,3
0.946,0.533,2
0.907,0.562,2
0.467,0.782,3
0.073,0.832,4
0.491,0.131,0
0.541,0.043,0
1.01,0.522,2
0.287,0.485,1
0.141,0.771,4
0.479,0.656,3
0.067,0.793,4
0.399,0.701,3
0.409,0.728,3
0.28,0.514,1
0.286,0.491,1
0.243,0.556,1
0.216,0.46,1
0.449,0.757,3
0.971,0.461,2
0.256,0.498,1
0.982,0.561,2
0.086,0.77,4
0.954,0.582,2
0.293,0.501,1
0.493,0.083,0
0.083,0.794,4
0.293,0.591,1
0.996,0.467,2
0.426,0.726,3
0.972,0.654,2
0.057,0.781,4
0.98,0.548,2
0.023,0.769,4
0.056,0.779,4
0.278,0.519,1
1.032,0.56,2
0.983,0.559,2
0.264,0.5,1
0.407,0.734,3
0.412,0.685,3
0.123,0.746,4
0.964,0.556,2
0.47,0.649,3
0.948,0.59,2
0.284,0.503,1
0.399,0.769,3
0.555,0.041,0
0.287,0.505,1
0.053,0.789,4
1.007,0.545,2
0.423,0.753,3
1.037,0.529,2
0.328,0.716,3
0.06,0.797,4
0.497,0.019,0
0.598,0.107,0
0.275,0.538,1
1.028,0.574,2
1.011,0.515,2
0.101,0.774,4
0.077,0.682,4
0.417,0.718,3
0.296,0.481,1
0.134,0.801,4
0.415,0.717,3
0.045,0.759,4
0.967,0.494,2
0.05,0.72,4
0.419,0.751,3
0.401,0.763,3
0.488,0.04,0
0.216,0.484,1
0.984,0.549,2
0.972,0.572,2
0.403,0.721,3
0.48,0.031,0
0.089,0.83,4
0.49,0.758,3
0.469,0.65,3
0.046,0.767,4
0.228,0.461,1
0.214,0.548,1
0.944,0.545,2
0.356,0.501,1
1.005,0.587,2
1.015,0.558,2
0.275,0.572,1
0.541,0.067,0
0.129,0.729,4
0.524,0.055,0
0.525,0.064,0
0.985,0.52,2
0.364,0.48,1
0.496,0.129,0
0.474,0.059,0
0.086,0.75,4
1.036,0.55,2
0.961,0.548,2
0.952,0.538,2
0.298,0.555,1
0.128,0.842,4
0.422,0.727,3
0.915,0.555,2
0.474,0.127,0
0.929,0.483,2
0.009,0.742,4
0.404,0.765,3
0.397,0.798,3
0.047,0.75,4
0.392,0.071,0
0.559,0.059,0
0.957,0.536,2
0.985,0.487,2
0.204,0.542,1
0.479,0.088,0
0.534,0.083,0
0.295,0.532,1
0.49,0.055,0
0.566,0.138,0
0.398,0.722,3
0.977,0.49,2
0.283,0.426,1
0.058,0.76,4
0.509,0.138,0
0.504,0.06,0
0.052,0.826,4
0.242,0.431,1
0.423,0.688,3
0.258,0.477,1
1.001,0.582,2
1.003,0.551,2
0.535,0.094,0
0.511,0.12,0
0.43,0.749,3
0.531,0.039,0
0.016,0.735,4
0.47,0.683,3
0.278,0.535,1
0.128,0.774,4
0.22,0.542,1
0.225,0.437,1
0.186,0.512,1
0.282,0.492,1
0.909,0.505,2
0.217,0.487,1
0.991,0.588,2
0.102,0.886,4
0.022,0.788,4
0.501,0.092,0
0.5,0.76,3
0.073,0.765,4
0.401,0.875,3
0.274,0.508,1
1.007,0.558,2
0.28,0.488,1
0.95,0.52,2
0.401,0.707,3
0.929,0.525,2
0.943,0.47,2
0.945,0.592,2
0.439,0.702,3
0.441,0.707,3
0.997,0.466,2
0.964,0.452,2
0.412,0.731,3
1.005,0.521,2
0.463,0.725,3
0.459,0.69,3
0.465,0.729,3
0.225,0.528,1
0.252,0.556,1
0.358,0.728,3
0.254,0.485,1
0.481,0.165,0
0.431,0.032,0
0.262,0.46,1
0.302,0.584,1
0.034,0.783,4
0.507,0.059,0
0.058,0.795,4
0.245,0.487,1
0.47,0.683,3
0.393,0.718,3
0.04,0.79,4
0.27,0.477,1
1.018,0.462,2
0.378,0.723,3
0.436,0.16,0
0.503,0.739,3
1.033,0.466,2
0.959,0.496,2
0.965,0.538,2
0.063,0.763,4
0.391,0.808,3
0.993,0.515,2
0.1,0.824,4
0.083,0.797,4
0.018,0.898,4
0.452,0.723,3
0.443,0.757,3
1.038,0.501,2
0.344,0.556,1
0.522,0.048,0
0.968,0.578,2
0.484,0.001,0
0.47,0.79,3
0.506,0.126,0
0.048,0.771,4
0.571,0.11,0
0.051,0.823,4
0.116,0.812,4
0.377,0.773,3
0.528,0.689,3
0.964,0.559,2
0.242,0.525,1
0.492,0.103,0
0.272,0.558,1
0.928,0.498,2
0.291,0.445,1
1.048,0.454,2
0.069,0.728,4
0.351,0.671,3
0.204,0.446,1
0.578,0.041,0
0.13,0.739,4
0.267,0.514,1
0.878,0.55,2
0.957,0.501,2
0.598,0.105,0
1.038,0.534,2
0.499,0.069,0
0.012,0.794,4
0.358,0.479,1
0.276,0.513,1
0.947,0.539,2
0.917,0.575,2
0.604,0.098,0
1.007,0.534,2
0.037,0.805,4
0.934,0.579,2
0.569,0.099,0
0.114,0.82,4
0.967,0.504,2
0.095,0.821,4
0.176,0.518,1
0.555,0.108,0
1.006,0.542,2
0.042,0.757,4
0.068,0.764,4
0.468,0.786,3
0.128,0.739,4
0.262,0.553,1
0.044,0.743,4
0.316,0.506,1
0.503,0.108,0
0.986,0.487,2
0.453,0.01,0
0.103,0.824,4
0.166,0.763,4
0.353,0.818,3
0.009,0.775,4
0.329,0.453,1
0.993,0.484,2
0.037,0.768,4
0.066,0.777,4
0.04,0.795,4
0.402,0.729,3
0.859,0.546,2
