x,y,cluster
0.156,0.511,2
0.492,0.099,0
0.519,0.135,0
0.454,0.712,4
0.438,0.693,4
0.938,0.529,3
0.418,0.691,4
0.521,0.021,0
0.401,0.689,4
0.441,0.742,4
0.313,0.498,2
0.071,0.748,1
0.441,0.735,4
0.27,0.527,2
0.269,0.48,2
0.473,0.029,0
0.546,0.101,0
0.209,0.494,2
0.493,0.042,0
0.014,0.804,1
0.972,0.499,3
1.01,0.603,3
0.556,0.069,0
0.071,0.756,1
0.063,0.745,1
0.547,0.012,0
0.995,0.541,3
0.363,0.73,4
0.31,0.472,2
0.458,0.727,4
0.456,0.033,0
0.09,0.823,1
0.968,0.524,3
0.285,0.555,2
0.996,0.497,3
0.529,0.136,0
0.243,0.477,2
0.464,0.761,4
1.005,0.536,3
0.3,0.511,2
0.274,0.476,2
1.027,0.567,3
0.017,0.789,1
0.902,0.447,3
0.038,0.769,1
0.286,0.527,2
0.202,0.535,2
0.387,0.698,4
0.404,0.672,4
0.551,0.089,0
0.305,0.524,2
0.421,0.784,4
0.345,0.693,4
0.514,0.027,0
0.519,0.017,0
0.413,0.798,4
1.058,0.473,3
0.457,0.03,0
0.065,0.74,1
0.045,0.761,1
0.096,0.788,1
0.979,0.486,3
0.556,0.125,0
0.249,0.513,2
0.086,0.767,1
0.103,0.8,1
0.483,0.703,4
0.137,0.789,1
1.041,0.573,3
0.54,0.06,0
0.967,0.589,3
0.89,0.518,3
0.434,0.708,4
0.95,0.569,3
0.3,0.455,2
0.256,0.506,2
0.132,0.784,1
0.969,0.576,3
0.937,0.575,3
0.22,0.498,2
0.406,0.06,0
0.003,0.757,1
0.998,0.509,3
0.284,0.494,2
0.477,0.694,4
1.034,0.529,3
0.5,0.115,0
1.022,0.552,3
0.997,0.564,3
0.48,0.064,0
0.394,0.718,4
0.042,0.775,1
0.979,0.535,3
0.492,0.053,0
0.411,0.668,4
0.118,0.803,1
0.358,0.726,4
0.409,0.727,4
0.948,0.585,3
0.944,0.507,3
0.121,0.832,1
0.309,0.522,2
0.984,0.452,3
0.906,0.593,3
0.243,0.519,2
0.314,0.501,2
0.48,0.716,4
0.415,0.044,0
0.053,0.84,1
0.444,0.71,4
1.003,0.586,3
0.266,0.461,2
0.981,0.549,3
0.251,0.504,2
0.13,0.819,1
0.27,0.504,2
0.083,0.764,1
0.251,0.497,2
0.545,0.695,4
0.315,0.446,2
0.28,0.505,2
0.29,0.451,2
0.47,0.721,4
0.941,0.58,3
0.467,0.096,0
0.333,0.549,2
0.299,0.465,2
0.05,0.856,1
0.955,0.477,3
0.286,0.53,2
0.951,0.568,3
0.958,0.493,3
1.009,0.554,3
0.566,0.045,0
0.281,0.463,2
0.288,0.496,2
0.506,0.037,0
0.065,0.723,1
0.51,0.053,0
0.304,0.482,2
0.121,0.814,1
0.987,0.633,3
1.012,0.515,3
0.057,0.745,1
0.969,0.468,3
0.999,0.528,3
0.438,0.786,4
0.505,0.089,0
0.284,0.512,2
1.016,0.544,3
0.989,0.543,3
0.518,0.018,0
0.01,0.732,1
0.488,0.768,4
0.258,0.616,2
0.268,0.446,2
0.412,0.624,4
0.064,0.774,1
0.416,0.719,4
0.959,0.478,3
0.497,0.087,0
0.089,0.76,1
0.929,0.585,3
0.583,0.065,0
0.929,0.535,3
0.274,0.482,2
0.06,0.781,1
0.253,0.512,2
0.485,0.048,0
1.025,0.56,3
0.418,0.072,0
0.057,0.739,1
0.08,0.78,1
0.503,0.735,4
0.222,0.541,2
0.51,0.108,0
0.439,0.759,4
0.092,0.822,1
0.519,0.058,0
0.251,0.554,2
0.295,0.558,2
0.353,0.743,4
0.973,0.565,3
0.508,0.697,4
0.46,0.016,0
0.282,0.547,2
0.534,0.067,0
0.515,0.166,0
0.414,0.722,4
0.454,0.064,0
0.502,0.065,0
0.417,0.786,4
0.086,0.767,1
0.029,0.728,1
0.213,0.462,2
0.451,0.7,4
0.971,0.54,3
0.029,0.768,1
0.35,0.558,2
0.913,0.557,3
0.07,0.742,1
0.942,0.589,3
0.954,0.534,3
0.377,0.648,4
0.901,0.548,3
0.997,0.628,3
0.287,0.509,2
0.989,0.503,3
0.45,0.055,0
0.238,0.487,2
0.437,0.725,4
0.478,0.759,4
0.46,0.752,4
0.423,0.678,4
0.931,0.483,3
0.33,0.528,2
0.29,0.564,2
0.211,0.486,2
0.09,0.872,1
0.499,0.094,0
0.934,0.583,3
0.067,0.81,1
0.554,0.089,0
0.537,0.004,0
0.064,0.752,1
0.48,0.094,0
1.037,0.495,3
0.462,0.671,4
0.297,0.466,2
0.11,0.793,1
0.061,0.813,1
1.017,0.524,3
0.299,0.432,2
0.969,0.491,3
0.431,0.757,4
0.279,0.493,2
0.969,0.484,3
1.039,0.559,3
0.518,0.043,0
0.885,0.6,3
0.589,0.096,0
0.925,0.528,3
1.006,0.578,3
0.989,0.537,3
0.211,0.521,2
0.573,0.06,0
0.019,0.779,1
0,0.731,1
0.509,0.071,0
0.283,0.535,2
1.016,0.553,3
0.039,0.792,1
0.481,0.048,0
0.317,0.468,2
0.11,0.72,1
0.964,0.546,3
0.47,0.778,4
0.092,0.796,1
0.27,0.472,2
0.468,0.734,4
0.996,0.412,3
1.023,0.527,3
0.411,0.748,4
0.057,0.824,1
0.966,0.623,3
0.528,0.115,0
0.426,0.769,4
0.57,0.084,0
1.016,0.48,3
0.443,0.719,4
0.575,0.023,0
0.283,0.529,2
0.472,0.68,4
0.557,0.109,0
0.95,0.49,3
0.499,0.69,4
0.037,0.804,1
0.511,0.069,0
0.422,0.777,4
0.517,0.144,0
0.954,0.567,3
0.431,0.677,4
0.008,0.739,1
0.914,0.531,3
0.1,0.824,1
0.44,0.814,4
0.498,0.684,4
0.943,0.53,3
0.428,0.7,4
0.364,0.731,4
0.245,0.512,2
0.493,0.72,4
0.274,0.507,2
0.98,0.532,3
0.175,0.778,1
0.295,0.529,2
0.344,0.557,2
0.348,0.691,4
0.4,0.682,4
0.951,0.506,3
0.224,0.519,2
0.533,0.027,0
0.092,0.779,1
0.514,0.114,0
0.242,0.46,2
0.106,0.874,1
1.026,0.498,3
0.224,0.532,2
0.487,0.815,4
0.983,0.557,3
0.57,0.098,0
0.237,0.501,2
1.068,0.508,3
0.372,0.639,4
0.438,0.089,0
0.054,0.798,1
0.43,0.715,4
1.027,0.527,3
0.488,0.022,0
0.957,0.549,3
0.482,0.659,4
0.466,0.852,4
0.043,0.747,1
0.311,0.468,2
0.097,0.706,1
0.444,0.085,0
0.467,0.013,0
0.23,0.53,2
0.209,0.496,2
0.506,0.091,0
1.024,0.589,3
0.033,0.782,1
0.986,0.526,3
0.003,0.716,1
0.393,0.076,0
0.479,0.094,0
0.055,0.703,1
0.088,0.733,1
1.009,0.525,3
0.502,0.118,0
1.001,0.554,3
0.975,0.479,3
0.412,0.663,4
1.014,0.575,3
0.999,0.453,3
0.991,0.538,3
0.232,0.499,2
0.337,0.453,2
0.24,0.463,2
0.272,0.546,2
0.065,0.832,1
0.084,0.807,1
0.949,0.561,3
0.069,0.804,1
0.28,0.505,2
0.963,0.514,3
0.292,0.5,2
0.504,0.047,0
0.548,0.032,0
0.473,0.193,0
0.972,0.52,3
0.993,0.625,3
0.929,0.426,3
0.099,0.761,1
0.53,0.027,0
0.452,0.73,4
0.588,0.092,0
1.002,0.48,3
0.56,0.074,0
0.284,0.508,2
0.291,0.449,2
1.011,0.505,3
0.959,0.602,3
0.161,0.73,1
0.958,0.56,3
0.094,0.843,1
0.48,0.144,0
1.021,0.604,3
0.263,0.532,2
0.484,0.681,4
0.991,0.602,3
0.462,0.681,4
0.087,0.794,1
0.316,0.43,2
0.491,0.101,0
0.418,0.779,4
0.482,0.085,0
0.967,0.573,3
1.025,0.589,3
0.535,0.037,0
0.537,0.071,0
0.088,0.793,1
0.548,0.715,4
0.066,0.825,1
0.28,0.516,2
0.894,0.558,3
0.075,0.846,1
0.308,0.486,2
0.305,0.503,2
0.232,0.415,2
0.398,0.782,4
0.461,0.813,4
0.156,0.571,2
0.107,0.762,1
0.093,0.736,1
0.962,0.6,3
1.058,0.553,3
0.455,0.021,0
0.976,0.474,3
1.009,0.548,3
0.275,0.548,2
0.074,0.851,1
0.09,0.772,1
0.447,0.746,4
0.994,0.518,3
0.462,0.747,4
0.436,0.789,4
0.986,0.56,3
0.962,0.55,3
0.954,0.522,3
0.214,0.479,2
0.325,0.544,2
0.421,0.68,4
0.959,0.521,3
1.007,0.493,3
0.407,0.744,4
0.5,0.103,0
0.313,0.551,2
0.918,0.578,3
0.472,0.717,4
0.956,0.581,3
0.337,0.586,2
0.494,0.054,0
0.403,0.748,4
1.031,0.531,3
0.396,0.691,4
0.472,0.007,0
0.298,0.477,2
0.933,0.478,3
1,0.452,3
0.066,0.76,1
0.999,0.497,3
0.215,0.548,2
0.936,0.563,3
0.331,0.48,2
0.262,0.406,2
0.049,0.747,1
0.986,0.524,3
0.362,0.705,4
0.459,0.732,4
0.302,0.494,2
0.481,0.133,0
0.242,0.46,2
0.451,0.668,4
0.276,0.546,2
0.042,0.753,1
0.408,0.704,4
0.402,0.063,0
0.093,0.773,1
0.943,0.541,3
0.946,0.509,3
1.039,0.545,3
0.089,0.738,1
0.083,0.774,1
0.966,0.567,3
0.267,0.52,2
0.522,0.131,0
0.961,0.545,3
0.958,0.613,3
0.573,0.04,0
0.541,0.044,0
0.524,0.048,0
0.26,0.428,2
0.464,0.696,4
0.222,0.436,2
0.305,0.488,2
0.531,0.004,0
0.514,0.126,0
0.477,0.754,4
0.425,0.77,4
0.491,0.667,4
0.095,0.807,1
0.459,0.043,0
0.505,0.041,0
0.48,0.053,0
0.327,0.463,2
0.947,0.524,3
0.527,0.079,0
0.507,0.048,0
0.471,0.763,4
0.985,0.579,3
0.406,0.708,4
0.981,0.556,3
0.48,0.028,0
1.032,0.496,3
0.522,0.027,0
0.969,0.532,3
0.16,0.784,1
0.037,0.73,1
0.526,0.051,0
0.42,0.724,4
0.373,0.771,4
0.988,0.44,3
0.437,0.762,4
0.95,0.564,3
1.051,0.574,3
0.421,0.709,4
0.947,0.49,3
0.414,0.728,4
0.241,0.499,2
0.272,0.462,2
0.933,0.528,3
0.944,0.529,3
0.956,0.537,3
0.917,0.528,3
0.293,0.459,2
0.327,0.511,2
0.514,0.055,0
0.036,0.828,1
0.412,0.104,0
0.436,0.685,4
0.489,0.188,0
0.226,0.452,2
0.288,0.531,2
0.541,0.103,0
0.053,0.741,1
1.011,0.558,3
1.003,0.532,3
0.413,0.776,4
0.269,0.529,2
0.493,0.093,0
0.141,0.723,1
0.313,0.473,2
0.96,0.561,3
0.953,0.611,3
0.215,0.482,2
0.916,0.547,3
0.109,0.81,1
0.263,0.464,2
0.524,0.141,0
0.449,0.126,0
0.5,0.135,0
1.017,0.538,3
0.048,0.776,1
0.443,0.098,0
0.88,0.562,3
0.023,0.783,1
0.088,0.755,1
0.122,0.765,1
0.49,0.078,0
0.463,0.693,4
0.563,0.786,4
0.482,0.138,0
0.243,0.471,2
0.099,0.727,1
0.406,0.73,4
0.985,0.568,3
0.081,0.751,1
0.025,0.793,1
0.077,0.776,1
0.311,0.505,2
0.224,0.502,2
0.433,0.678,4
0.442,0.083,0
0.944,0.595,3
0.244,0.469,2
0.563,0.066,0
0.467,0.144,0
0.508,0.678,4
0.309,0.446,2
0.982,0.595,3
0.3,0.516,2
0.521,0.127,0
0.308,0.46,2
0.532,0.005,0
0.476,0.727,4
0.465,0.683,4
0.097,0.769,1
0.267,0.526,2
0.411,0.663,4
1.029,0.56,3
0.987,0.507,3
0.466,0.083,0
0.027,0.838,1
0.515,0.004,0
0.266,0.52,2
0.104,0.805,1
1.033,0.527,3
0.241,0.509,2
0.158,0.842,1
0.445,0.739,4
0.085,0.835,1
0.939,0.586,3
0.47,0.073,0
0.456,0.767,4
0.522,0.761,4
0.505,0.692,4
0.332,0.505,2
0.439,0.089,0
0.117,0.783,1
0.138,0.82,1
0.452,0.138,0
0.943,0.571,3
0.53,0.085,0
0.341,0.73,4
0.317,0.469,2
0.16,0.807,1
0.39,0.694,4
0.361,0.71,4
0.122,0.779,1
0.99,0.558,3
0.427,0.737,4
1.028,0.571,3
0.23,0.453,2
0.444,0.119,0
0.077,0.747,1
0.509,0.019,0
0.499,0.13,0
0.234,0.487,2
0.241,0.497,2
1.018,0.573,3
0.031,0.764,1
0.143,0.825,1
0.506,0.082,0
0.274,0.535,2
0.462,0.719,4
0.343,0.444,2
0.364,0.767,4
0.394,0.782,4
0.484,0.693,4
0.541,0.068,0
0.477,0.706,4
0.45,0.699,4
0.054,0.74,1
0.424,0.749,4
0.302,0.525,2
0.513,0.747,4
0.987,0.52,3
1.003,0.585,3
0.316,0.576,2
0.955,0.548,3
0.283,0.537,2
0.282,0.47,2
0.422,0.738,4
0.248,0.486,2
0.458,0.745,4
0.279,0.48,2
0.303,0.575,2
0.119,0.835,1
1.06,0.56,3
0.025,0.853,1
0.507,0.723,4
0.957,0.613,3
0.295,0.471,2
0.21,0.524,2
0.225,0.52,2
0.989,0.513,3
0.537,0.038,0
0.888,0.524,3
0.513,0.038,0
0.424,0.687,4
0.03,0.73,1
0.045,0.833,1
0.029,0.814,1
1.035,0.575,3
0.334,0.435,2
0.052,0.825,1
0.935,0.486,3
0.067,0.789,1
0.464,0.744,4
0.262,0.489,2
0.482,0.007,0
0.147,0.802,1
0.483,0.781,4
0.43,0.682,4
0.58,0.13,0
0.519,0.054,0
0.26,0.582,2
0.063,0.773,1
0.987,0.486,3
0.456,0.698,4
0.256,0.573,2
0.104,0.818,1
0.284,0.521,2
0.327,0.496,2
0.396,0.72,4
0.488,0.044,0
1.022,0.51,3
0.518,0.117,0
0.507,0.109,0
0.483,0.044,0
0.411,0.775,4
0.481,0.819,4
0.947,0.515,3
0.304,0.461,2
0.025,0.757,1
0.89,0.585,3
0.128,0.813,1
0.397,0.761,4
0.1,0.738,1
0.455,0.726,4
0.947,0.574,3
0.992,0.507,3
0.252,0.548,2
0.987,0.505,3
0.483,0.039,0
0.496,0.108,0
0.984,0.569,3
0.275,0.526,2
0.444,0.718,4
0.484,0.697,4
0.986,0.652,3
0.449,0.695,4
0.474,0.041,0
0.982,0.506,3
0.395,0.677,4
0.881,0.55,3
0.306,0.473,2
0.039,0.797,1
0.56,0.061,0
0.383,0.714,4
0.23,0.538,2
0.076,0.795,1
0.066,0.785,1
0.462,0.147,0
0.2,0.512,2
0.258,0.443,2
0.404,0.727,4
0.328,0.438,2
0.25,0.473,2
0.989,0.531,3
0.914,0.532,3
0.476,0.699,4
0.946,0.485,3
0.226,0.519,2
0.529,0.031,0
0.452,0.034,0
0.294,0.503,2
0.439,0.736,4
0.53,0.078,0
0.516,0.747,4
0.128,0.793,1
0.962,0.51,3
0.494,0.106,0
0.29,0.531,2
0.269,0.499,2
0.991,0.462,3
0.129,0.72,1
0.317,0.46,2
0.022,0.77,1
0.162,0.812,1
0.242,0.526,2
0.502,0.131,0
0.193,0.525,2
0.405,0.73,4
0.125,0.791,1
0.287,0.495,2
0.5,0.736,4
0.381,0.744,4
0.329,0.471,2
0.505,0.09,0
0.274,0.463,2
0.052,0.774,1
0.474,0.125,0
0.254,0.479,2
0.322,0.535,2
0.234,0.458,2
0.422,0.672,4
0.521,0.036,0
1.032,0.557,3
0.987,0.566,3
0.449,0.742,4
0.04,0.734,1
0.221,0.564,2
0.411,0.692,4
0.472,0.067,0
1.043,0.56,3
0.068,0.799,1
0.329,0.488,2
0.056,0.753,1
0.423,0.793,4
0.287,0.505,2
0.302,0.401,2
0.467,0.741,4
0.117,0.827,1
0.433,0.664,4
0.475,0.084,0
1.02,0.52,3
0.544,0.121,0
0.096,0.738,1
0.236,0.435,2
0.296,0.496,2
1.023,0.532,3
0.284,0.523,2
0.506,0.113,0
0.401,0.714,4
0.279,0.518,2
0.982,0.626,3
0.472,0.047,0
0.007,0.764,1
0.096,0.771,1
1.004,0.602,3
0.428,0.705,4
0.536,0.091,0
0.096,0.801,1
0.344,0.61,2
0.452,0.788,4
0.046,0.711,1
0.464,0.705,4
0.427,0.672,4
0.236,0.426,2
0.113,0.827,1
0.07,0.772,1
0.06,0.839,1
0.075,0.773,1
0.152,0.822,1
0.224,0.456,2
0.101,0.832,1
0.483,0.102,0
0.518,0.017,0
1.024,0.55,3
0.49,0.068,0
1.003,0.529,3
0.454,0.741,4
0.482,0.745,4
0.045,0.771,1
0.101,0.786,1
0.277,0.554,2
0.982,0.477,3
1.049,0.54,3
0.04,0.786,1
0.422,0.75,4
0.903,0.527,3
0.952,0.517,3
1.007,0.541,3
0.503,0.136,0
0.99,0.502,3
0.117,0.773,1
1.017,0.524,3
0.537,0.016,0
0.196,0.535,2
0.42,0.703,4
1.032,0.532,3
0.051,0.83,1
1.014,0.53,3
1.022,0.519,3
0.285,0.49,2
0.265,0.473,2
0.449,0.811,4
0.094,0.808,1
0.516,0.761,4
0.159,0.804,1
0.288,0.467,2
0.068,0.771,1
0.434,0.737,4
0.162,0.74,1
0.463,0.045,0
0.439,0.668,4
0.421,0.67,4
0.257,0.454,2
0.495,0.007,0
0.046,0.802,1
0.103,0.817,1
0.297,0.47,2
0.247,0.566,2
0.2,0.533,2
0.94,0.532,3
0.081,0.743,1
1.014,0.583,3
0.393,0.677,4
0.512,0.133,0
0.15,0.762,1
0.972,0.553,3
0.467,0.752,4
0.466,0.11,0
0.241,0.501,2
0.088,0.773,1
0.265,0.51,2
0.408,0.714,4
0.99,0.564,3
0.114,0.817,1
0.347,0.487,2
0.541,0.01,0
0.452,0.097,0
0.99,0.497,3
0.244,0.458,2
0.135,0.728,1
0.34,0.481,2
0.109,0.76,1
0.01,0.813,1
0.417,0.728,4
0.083,0.759,1
0.091,0.791,1
0.548,0.082,0
0.98,0.501,3
0.972,0.577,3
0.083,0.802,1
0.251,0.483,2
0.107,0.807,1
0.375,0.588,2
0.273,0.473,2
1.04,0.612,3
0.238,0.525,2
0.026,0.769,1
0.482,0.037,0
0.251,0.608,2
0.04,0.835,1
0.97,0.558,3
0.457,0.044,0
0.464,0.745,4
0.271,0.494,2
0.484,0.142,0
0.449,0.776,4
0.923,0.547,3
0.494,0.093,0
0.276,0.518,2
0.077,0.763,1
0.089,0.752,1
0.189,0.496,2
0.497,0.137,0
0.135,0.783,1
0.616,0.129,0
0.46,0.687,4
0.268,0.479,2
0.506,0.108,0
0.264,0.524,2
0.08,0.762,1
0.416,0.507,2
0.508,0.075,0
0.534,0.081,0
0.42,0.023,0
1.093,0.535,3
0.231,0.497,2
0.273,0.516,2
0.09,0.766,1
0.531,0.094,0
0.108,0.769,1
0.235,0.51,2
0.451,0.677,4
0.079,0.802,1
0.983,0.597,3
0.275,0.519,2
0.327,0.505,2
0.067,0.76,1
1.02,0.513,3
0.968,0.618,3
0.138,0.822,1
0.962,0.562,3
1,0.492,3
0.437,0.016,0
0.516,0.086,0
1.004,0.615,3
0.443,0.714,4
0.24,0.599,2
0.009,0.829,1
0.057,0.782,1
0.513,0.102,0
0.03,0.724,1
0.289,0.509,2
0.52,0.074,0
0.361,0.771,4
0.97,0.536,3
0.502,0.688,4
0.403,0.672,4
0.438,0.143,0
0.016,0.818,1
0.418,0.671,4
0.218,0.542,2
0.414,0.717,4
0.271,0.494,2
1.064,0.56,3
0.958,0.495,3
0.46,0.039,0
0.283,0.511,2
0.992,0.583,3
0.127,0.815,1
0.099,0.791,1
0.492,0.694,4
0.591,0.077,0
0.518,0.051,0
0.543,0.072,0
0.447,0.073,0
0.028,0.748,1
0.124,0.693,1
0.408,0.665,4
0.951,0.536,3
0.357,0.534,2
1.005,0.525,3
0.359,0.46,2
0.448,0.058,0
0.449,0.681,4
0.997,0.514,3
0.262,0.542,2
0.439,0.719,4
0.485,0.155,0
0.284,0.468,2
0.986,0.533,3
0.308,0.489,2
0.341,0.377,2
0.024,0.74,1
0.921,0.602,3
0.029,0.847,1
0.119,0.684,1
0.407,0.694,4
0.261,0.519,2
0.969,0.608,3
0.343,0.715,4
0.492,0.117,0
0.484,0.774,4
0.132,0.727,1
0.077,0.738,1
0.946,0.63,3
0.036,0.819,1
0.013,0.875,1
0.433,0.706,4
0.969,0.52,3
0.514,0.101,0
0.041,0.826,1
0.951,0.57,3
0.989,0.53,3
0.065,0.812,1
1.003,0.491,3
0.459,0.725,4
0.499,0.106,0
0.097,0.794,1
0.359,0.503,2
0.32,0.43,2
0.999,0.532,3
0.036,0.832,1
0.451,0.663,4
0.413,0.787,4
0.039,0.792,1
0.561,0.136,0
0.946,0.512,3
0.536,0.033,0
1.032,0.503,3
0.484,0.765,4
0.59,0.033,0
1.016,0.577,3
0.068,0.817,1
0.081,0.818,1
0.477,0.047,0
0.441,0.743,4
0.442,0.777,4
0.487,0.747,4
0.07,0.724,1
0.228,0.478,2
0.288,0.456,2
0.424,0.693,4
0.476,0.008,0
0.499,0.118,0
0.54,0.087,0
0.13,0.804,1
0.534,0.056,0
0.311,0.495,2
0.939,0.549,3
1.014,0.57,3
0.462,0.726,4
0.427,0.685,4
0.469,0.089,0
0.306,0.497,2
0.993,0.513,3
0.493,0.069,0
0.985,0.506,3
0.441,0.73,4
0.456,0.774,4
1.058,0.508,3
0.373,0.734,4
0.443,0.761,4
0.477,0.778,4
0.093,0.737,1
0.217,0.537,2
0.503,0.083,0
0.053,0.764,1
0.551,0.048,0
0.065,0.761,1
0.253,0.486,2
0.12,0.744,1
0.109,0.791,1
0.495,0.031,0
0.303,0.554,2
0.967,0.51,3
0.432,0.746,4
0.971,0.564,3
0.496,0.758,4
0.527,0.035,0
0.269,0.511,2
0.523,0.071,0
0.574,0.071,0
1.018,0.491,3
0.49,0.714,4
0.404,0.74,4
0.935,0.503,3
0.156,0.741,1
0.229,0.45,2
0.927,0.535,3
0.446,0.715,4
0.399,0.733,4
0.524,0.053,0
0.061,0.761,1
0.479,0.767,4
0.428,0.751,4
0.38,0.111,0
0.399,0.753,4
0.27,0.503,2
0.596,0.093,0
0.287,0.522,2
1.049,0.51,3
0.516,0.138,0
0.287,0.447,2
0.997,0.584,3
0.104,0.802,1
0.933,0.572,3
0.041,0.772,1
0.218,0.48,2
0.04,0.803,1
0.057,0.762,1
0.246,0.503,2
0.099,0.798,1
0.524,0.038,0
0.028,0.69,1
0.985,0.566,3
0.199,0.555,2
0.997,0.561,3
0.045,0.751,1
0.372,0.785,4
0.058,0.693,1
0.523,0.073,0
0.473,0.027,0
0.354,0.577,2
0.45,0.708,4
0.487,0.685,4
0.26,0.495,2
0.525,0.04,0
0.119,0.744,1
0.251,0.472,2
0.131,0.686,1
0.529,0.043,0
0.492,0.11,0
0.448,0.043,0
0.963,0.557,3
0.98,0.55,3
0.47,0.028,0
0.48,0.012,0
0.276,0.496,2
0.927,0.554,3
0.541,0.063,0
0.296,0.512,2
0.004,0.81,1
0.46,0.102,0
0.101,0.763,1
0.279,0.48,2
0.424,0.686,4
0.091,0.82,1
0.079,0.785,1
0.473,0.739,4
0.424,0.774,4
0.463,0.693,4
0.569,0.088,0
0.281,0.538,2
0.892,0.617,3
0.932,0.555,3
1.004,0.585,3
0.44,0.097,0
0.308,0.443,2
0.423,0.737,4
0.346,0.428,2
0.491,0.099,0
0.887,0.451,3
0.234,0.525,2
0.257,0.524,2
0.376,0.688,4
0.412,0.748,4
0.99,0.586,3
0.457,0.706,4
0.054,0.773,1
0.951,0.585,3
0.968,0.506,3
0.057,0.768,1
0.545,0.018,0
0.958,0.479,3
1.026,0.504,3
0.949,0.492,3
0.434,0.079,0
0.261,0.407,2
0.3,0.536,2
0.062,0.76,1
0.471,0.671,4
0.93,0.493,3
0.507,0.088,0
0.961,0.471,3
0.553,0.019,0
0.526,0.069,0
0.413,0.727,4
0.265,0.527,2
0.954,0.566,3
1.018,0.533,3
0.245,0.49,2
0.425,0.082,0
0.968,0.537,3
0.093,0.786,1
0.227,0.48,2
0.476,0.727,4
1.011,0.529,3
0.047,0.743,1
0.564,0.044,0
0.277,0.541,2
0.488,0.097,0
0.035,0.811,1
0.392,0.728,4
0.074,0.74,1
0.459,0.03,0
0.545,0.067,0
0.333,0.513,2
0.126,0.777,1
0.485,0.039,0
0.273,0.51,2
1.05,0.621,3
1.017,0.434,3
1.016,0.544,3
0.461,0.791,4
0.081,0.776,1
0.442,0.686,4
0.248,0.463,2
0.2,0.515,2
0.289,0.476,2
0.476,0.77,4
0.069,0.784,1
0.416,0.676,4
0.525,0.003,0
0.332,0.453,2
0.273,0.564,2
0.04,0.798,1
0.228,0.421,2
0.263,0.429,2
0.491,0.033,0
1.006,0.569,3
0.354,0.515,2
0.481,0.048,0
0.12,0.758,1
0.985,0.52,3
0.482,0.112,0
0.096,0.756,1
0.075,0.838,1
0.952,0.514,3
0.42,0.713,4
0.201,0.43,2
0.476,0.714,4
0.492,0.063,0
0.278,0.54,2
0.522,0.135,0
0.064,0.836,1
0.028,0.708,1
0.435,0.706,4
0.981,0.557,3
0.292,0.517,2
0.217,0.531,2
0.95,0.567,3
0.47,0.088,0
1.064,0.508,3
0.312,0.444,2
0.989,0.572,3
0.448,0.64,4
0.93,0.501,3
0.961,0.486,3
0.938,0.518,3
0.434,0.665,4
0.033,0.84,1
0.088,0.786,1
0.067,0.698,1
0.463,0.627,4
0.432,0.795,4
0.534,0.044,0
0.281,0.511,2
0.407,0.714,4
0.181,0.604,2
0.279,0.491,2
0.991,0.494,3
0.113,0.814,1
0.291,0.516,2
0.54,0.098,0
0.472,0.093,0
0.31,0.436,2
0.52,0.088,0
0.295,0.537,2
0.105,0.73,1
0.431,0.094,0
0.422,0.679,4
0.486,0.748,4
0.223,0.498,2
0.101,0.796,1
0.259,0.536,2
0.5,0.035,0
0.954,0.529,3
0.514,0.085,0
0.965,0.445,3
0.968,0.513,3
0.4,0.657,4
0.251,0.428,2
1.04,0.554,3
0.942,0.577,3
0.961,0.537,3
0.307,0.522,2
0.453,0.025,0
0.991,0.517,3
0.949,0.495,3
0.276,0.524,2
0.461,0.064,0
0.255,0.424,2
0.488,0.719,4
1.077,0.544,3
0.973,0.54,3
0.222,0.473,2
0.497,0.039,0
0.263,0.449,2
0.129,0.791,1
0.057,0.845,1
0.237,0.496,2
0.261,0.542,2
0.972,0.549,3
0.918,0.526,3
0.395,0.74,4
0.054,0.745,1
1.02,0.495,3
0.376,0.687,4
0.423,0.671,4
0.971,0.484,3
0.028,0.813,1
0.314,0.546,2
0.252,0.423,2
0.459,0.731,4
1.035,0.525,3
0.269,0.45,2
0.93,0.519,3
0.436,0.758,4
0.47,0.02,0
0.314,0.551,2
0.399,0.753,4
0.463,0.66,4
0.259,0.568,2
0.091,0.759,1
0.068,0.77,1
0.978,0.572,3
0.517,0.042,0
0.491,0.675,4
0.236,0.501,2
0.965,0.601,3
0.084,0.793,1
0.624,0.062,0
0.457,0.794,4
0.027,0.753,1
0.499,0.131,0
0.416,0.716,4
0.212,0.47,2
0.976,0.571,3
0.479,0.069,0
0.97,0.551,3
0.454,0.678,4
0.455,0.109,0
0.976,0.477,3
0.917,0.536,3
0.493,0.694,4
0.034,0.757,1
0.075,0.725,1
0.994,0.575,3
0.263,0.495,2
0.412,0.047,0
0.9,0.539,3
0.529,0.095,0
0.411,0.005,0
0.965,0.519,3
0.533,0.701,4
0.027,0.843,1
0.419,0.686,4
0.379,0.786,4
0.423,0.712,4
1.017,0.522,3
0.11,0.766,1
0.449,0.729,4
0.449,0.722,4
0.444,0.765,4
0.415,0.714,4
0.124,0.742,1
0.507,0.043,0
0.079,0.78,1
0.438,0.699,4
0.085,0.737,1
0.283,0.556,2
0.241,0.555,2
0.231,0.511,2
0.967,0.494,3
0.19,0.553,2
0.232,0.461,2
0.494,0.025,0
0.234,0.584,2
0.135,0.794,1
0.436,0.733,4
0.242,0.486,2
0.096,0.706,1
