x,y,z,cluster
0.724,0.944,0.525,4
0.415,0.08,0.32,2
0.097,0.849,0.429,1
0.528,0.601,0.792,3
0.314,0.029,0.206,2
0.747,0.965,0.499,4
0.368,0.03,0.318,2
0.714,0.984,0.542,4
0.655,0.911,0.477,4
0.064,0.8,0.395,1
0.085,0.798,0.512,1
0.705,0.954,0.457,4
0.55,0.031,0.318,0
0.473,0.102,0.294,0
0.456,0.053,0.304,0
0.703,0.943,0.528,4
0.728,1.008,0.494,4
0.451,0.053,0.249,0
0.518,0.129,0.3,0
0.658,1.006,0.585,4
0.507,0.04,0.27,0
0.51,0.143,0.267,0
0.488,0.605,0.866,3
0.773,0.939,0.577,4
0.572,0.109,0.301,0
0.408,0.082,0.268,2
0.072,0.787,0.427,1
0.038,0.735,0.449,1
0.453,0.669,0.783,3
0.053,0.766,0.437,1
0.055,0.805,0.437,1
0.065,0.738,0.407,1
0.487,0.041,0.287,0
0.085,0.763,0.366,1
0.15,0.722,0.393,1
0.327,0.089,0.332,2
0.116,0.779,0.441,1
0.493,0.613,0.819,3
0.47,0.066,0.214,0
0.431,0.739,0.835,3
0.151,0.795,0.452,1
0.719,0.917,0.578,4
0.446,0.112,0.268,0
0.521,0.714,0.727,3
0.753,0.935,0.561,4
0.533,0.06,0.213,0
0.557,0.176,0.321,0
0.768,1.068,0.587,4
0.117,0.796,0.447,1
0.502,0.041,0.24,0
0.775,0.929,0.54,4
0.042,0.73,0.478,1
0.326,0.078,0.25,2
0.562,0.671,0.746,3
0.64,0.925,0.52,4
0.55,0.729,0.763,3
0.508,0.658,0.753,3
0.557,0.74,0.796,3
0.451,0.647,0.73,3
0.556,0.078,0.315,0
0.383,0.054,0.304,2
0.034,0.874,0.483,1
0.087,0.772,0.34,1
0.489,0.024,0.262,0
0.624,1.007,0.527,4
0.351,0.068,0.278,2
0.611,0.727,0.851,3
0.765,0.966,0.622,4
0.757,0.914,0.564,4
0.038,0.817,0.45,1
0.504,0.095,0.222,0
0.743,0.888,0.577,4
0.556,0.705,0.782,3
0.476,0.715,0.745,3
0.499,0.654,0.789,3
0.117,0.772,0.49,1
0.715,0.999,0.53,4
0.739,0.983,0.478,4
0.105,0.796,0.449,1
0.509,0.09,0.261,0
0.515,0.053,0.274,0
0.663,0.968,0.623,4
0.462,0.091,0.321,0
0.799,1.002,0.497,4
0.507,0.653,0.825,3
0.506,0.633,0.815,3
0.541,0.698,0.856,3
0.065,0.75,0.498,1
0.547,0.72,0.859,3
0.692,1.006,0.583,4
0.452,0.063,0.268,0
0.149,0.757,0.509,1
0.488,0.562,0.753,3
0.081,0.739,0.47,1
0.495,0.706,0.803,3
0.145,0.825,0.449,1
0.795,0.998,0.566,4
0.508,0.626,0.797,3
0.378,0.092,0.303,2
0.742,1.001,0.524,4
0.092,0.743,0.416,1
0.084,0.821,0.532,1
0.759,0.978,0.503,4
0.519,0.661,0.849,3
0.771,0.881,0.563,4
0.351,0.062,0.248,2
0.655,1.035,0.511,4
0.496,0.752,0.788,3
0.736,0.985,0.57,4
0.368,0.083,0.358,2
0.7,0.997,0.533,4
0.333,0.001,0.245,2
0.131,0.817,0.374,1
0.132,0.785,0.435,1
0.582,0.087,0.212,0
0.696,0.935,0.566,4
0.061,0.785,0.467,1
0.068,0.778,0.461,1
0.725,0.966,0.602,4
0.537,0.123,0.236,0
0.372,0.066,0.319,2
0.739,0.975,0.545,4
0.463,0.158,0.382,0
0.017,0.699,0.408,1
0.362,0.069,0.27,2
0.379,0.015,0.253,2
0.775,0.937,0.558,4
0.045,0.799,0.418,1
0.519,0.083,0.206,0
0.51,0.662,0.792,3
0.362,0.046,0.345,2
0.48,0.088,0.248,0
0.449,0.701,0.81,3
0.501,0.601,0.688,3
0.389,0.021,0.318,2
0.474,0.141,0.241,0
0.093,0.748,0.46,1
0.426,0.05,0.356,2
0.059,0.768,0.425,1
0.436,0.018,0.24,2
0.504,0.112,0.352,0
0.564,0.095,0.294,0
0.515,0.092,0.245,0
0.748,1.048,0.501,4
0.346,0.008,0.312,2
0.421,0.156,0.308,2
0.328,0.081,0.33,2
0.509,0.657,0.824,3
0.673,0.915,0.529,4
0.071,0.75,0.422,1
0.36,0.042,0.264,2
0.65,0.959,0.604,4
0.478,0.025,0.173,0
0.505,0.075,0.328,0
0.48,0.685,0.752,3
0.009,0.699,0.477,1
0.729,0.968,0.583,4
0.441,0.149,0.234,0
0.486,0.652,0.832,3
0.05,0.783,0.463,1
0.452,0.737,0.879,3
0.358,0.023,0.31,2
0.154,0.712,0.402,1
0.084,0.781,0.466,1
0.06,0.759,0.379,1
0.517,0.085,0.369,0
0.438,0.138,0.281,2
0.361,0.083,0.297,2
0.523,0.053,0.294,0
0.4,0.033,0.274,2
0.521,0.666,0.776,3
0.768,1.064,0.466,4
0.433,0.099,0.275,2
0.693,0.978,0.512,4
0.322,0.094,0.324,2
0.667,0.996,0.56,4
0.454,0.651,0.832,3
0.713,0.946,0.55,4
0.464,0.719,0.846,3
0.087,0.817,0.366,1
0.103,0.757,0.358,1
0.562,0.646,0.868,3
0.484,0.673,0.759,3
0.79,1.021,0.53,4
0.386,0.126,0.207,2
0.373,0.013,0.347,2
0.496,0.052,0.284,0
0.543,0.697,0.801,3
0.494,0.69,0.719,3
0.491,0.662,0.807,3
0.652,1.034,0.453,4
0.55,0.117,0.271,0
0.395,0.092,0.28,2
0.378,0.073,0.275,2
0.469,0.652,0.839,3
0.691,0.911,0.553,4
0.362,0.084,0.268,2
0.524,0.667,0.835,3
0.071,0.722,0.367,1
0.545,0.086,0.267,0
0,0.853,0.539,1
0.396,0.018,0.289,2
0.381,0.036,0.286,2
0.406,0.072,0.191,2
0.535,0.717,0.791,3
0.775,1.029,0.485,4
0.489,0.676,0.811,3
0.121,0.808,0.444,1
0.692,1.017,0.493,4
0.013,0.784,0.534,1
0.695,0.919,0.56,4
0.766,0.941,0.499,4
0.076,0.798,0.455,1
0.475,0.075,0.29,0
0.551,0.045,0.283,0
0.375,0.117,0.329,2
0.32,0.008,0.309,2
0.419,0.002,0.281,2
0.481,0.691,0.786,3
0.721,0.906,0.527,4
0.551,0.052,0.261,0
0.083,0.734,0.416,1
0.057,0.714,0.475,1
0.38,0.083,0.339,2
0.81,0.958,0.513,4
0.378,0.029,0.262,2
0.752,0.977,0.511,4
0.463,0.637,0.799,3
0.522,0.616,0.763,3
0.457,0.052,0.319,0
0.441,0.088,0.204,0
0.7,1.015,0.551,4
0.553,0.081,0.269,0
0.519,0.677,0.793,3
0.433,0.151,0.321,2
0.388,0.056,0.347,2
0.491,0.661,0.803,3
0.1,0.732,0.436,1
0.389,0.024,0.303,2
0.066,0.807,0.384,1
0.535,0.073,0.249,0
0.707,1.003,0.545,4
0.503,0.058,0.273,0
0.051,0.795,0.42,1
0.457,0.015,0.33,0
0.402,0.082,0.385,2
0.453,0.703,0.843,3
0.494,0.672,0.773,3
0.717,0.952,0.529,4
0.528,0.645,0.77,3
0.049,0.788,0.475,1
0.106,0.755,0.491,1
0.458,0.1,0.266,0
0.069,0.702,0.378,1
0.697,0.991,0.565,4
0.426,0.052,0.336,2
0.554,0.732,0.824,3
0.677,0.918,0.511,4
0.335,0.077,0.283,2
0.472,0.092,0.265,0
0.805,0.982,0.516,4
0.528,0.113,0.211,0
0.659,0.958,0.574,4
0.485,0.696,0.834,3
0.048,0.802,0.422,1
0.478,0.686,0.836,3
0.685,0.971,0.548,4
0.743,0.915,0.598,4
0.314,0.072,0.328,2
0.526,0.708,0.854,3
0.422,0.071,0.302,2
0.552,0.722,0.851,3
0.508,0.11,0.266,0
0.523,0.737,0.805,3
0.521,0.096,0.298,0
0.492,0.124,0.157,0
0.499,0.02,0.308,0
0.733,0.94,0.509,4
0.38,0.03,0.296,2
0.746,1.009,0.541,4
0.696,0.964,0.521,4
0.095,0.735,0.405,1
0.019,0.771,0.393,1
0.359,0.067,0.33,2
0.369,0.072,0.259,2
0.103,0.78,0.472,1
0.381,0.055,0.223,2
0.322,0.081,0.346,2
0.128,0.835,0.488,1
0.49,0.618,0.819,3
0.502,0.106,0.307,0
0.49,0.672,0.8,3
0.4,0.106,0.341,2
0.705,1.089,0.526,4
0.707,0.964,0.512,4
0.587,0.024,0.342,0
0.461,0.742,0.828,3
0.525,0.665,0.835,3
0.531,0.032,0.244,0
0.496,0.206,0.227,0
0.341,0.018,0.315,2
0.497,0.046,0.261,0
0.421,0.07,0.307,2
0.375,0.109,0.272,2
0.414,0.084,0.392,2
0.353,0.014,0.331,2
0.369,0.038,0.271,2
0.521,0.641,0.831,3
0.376,0.079,0.268,2
0.714,0.973,0.487,4
0.416,0.026,0.322,2
0.058,0.711,0.452,1
0.075,0.767,0.426,1
0.741,1.022,0.53,4
0.441,0.065,0.279,2
0.63,0.975,0.542,4
0.478,0.575,0.799,3
0.08,0.785,0.439,1
0.532,0.09,0.288,0
0.531,0.666,0.836,3
0.036,0.738,0.442,1
0.651,1.054,0.596,4
0.383,0.029,0.308,2
0.431,0.081,0.239,2
0.113,0.751,0.469,1
0.067,0.809,0.492,1
0.526,0.619,0.741,3
0.477,0.704,0.897,3
0.37,0.115,0.315,2
0.368,0.039,0.288,2
0.07,0.809,0.367,1
0.065,0.79,0.458,1
0.126,0.72,0.464,1
0.441,0.072,0.279,0
0.384,0.051,0.331,2
0.482,0.013,0.289,0
0.08,0.772,0.438,1
0.464,0.593,0.917,3
0.414,0.037,0.301,2
0.48,0.645,0.729,3
0.113,0.767,0.431,1
0.497,0.685,0.78,3
0.507,0.007,0.314,0
0.508,0.05,0.292,0
0.405,0.094,0.243,2
0.806,1.022,0.586,4
0.109,0.725,0.499,1
0.4,0.093,0.26,2
0.49,0.728,0.792,3
0.404,0.028,0.361,2
0.704,0.99,0.477,4
0.527,0.029,0.255,0
0.494,0.667,0.755,3
0.153,0.813,0.511,1
0.083,0.847,0.408,1
0.001,0.837,0.439,1
0.438,0.092,0.333,2
0.541,0.012,0.262,0
0.791,0.949,0.543,4
0.054,0.811,0.387,1
0.121,0.757,0.495,1
0.363,0.025,0.295,2
0.481,0.06,0.265,0
0.612,0.649,0.843,3
0.399,0.083,0.289,2
0.478,0.671,0.828,3
0.449,0.034,0.234,0
0.092,0.747,0.383,1
0.732,0.966,0.535,4
0.486,0.022,0.265,0
0.369,0.139,0.305,2
0.073,0.774,0.39,1
0.393,0.056,0.25,2
0.373,0.067,0.32,2
0.709,1.027,0.556,4
0.406,0.061,0.218,2
0.535,0.725,0.87,3
0.089,0.847,0.413,1
0.505,0.101,0.245,0
0.516,0,0.256,0
0.467,0.643,0.871,3
0.388,0.087,0.299,2
0.669,0.965,0.499,4
0.449,0.724,0.829,3
0.466,0.696,0.815,3
0.487,0.637,0.801,3
0.439,0.087,0.358,2
0.346,0.101,0.285,2
0.104,0.777,0.336,1
0.086,0.716,0.505,1
0.064,0.754,0.409,1
0.043,0.754,0.48,1
0.4,0.007,0.245,2
0.527,0.704,0.807,3
0.777,0.988,0.522,4
0.057,0.813,0.39,1
0.497,0.074,0.282,0
0.494,0.095,0.323,0
0.49,0.043,0.336,0
0.393,0.045,0.32,2
0.532,0.593,0.751,3
0.464,0.08,0.29,0
0.432,0.669,0.781,3
0.478,0.032,0.219,0
0.492,0.068,0.297,0
0.438,0.068,0.266,2
0.546,0.706,0.765,3
0.73,1.021,0.584,4
0.672,0.996,0.466,4
0.526,0.02,0.253,0
0.484,0.076,0.228,0
0.745,1.02,0.485,4
0.013,0.731,0.373,1
0.356,0.059,0.296,2
0.457,0.658,0.81,3
0.439,0.691,0.766,3
0.342,0.037,0.218,2
0.421,0.096,0.291,2
0.067,0.766,0.439,1
0.451,0.064,0.29,0
0.573,0.674,0.793,3
0.469,0.707,0.787,3
0.74,1.042,0.513,4
0.063,0.748,0.436,1
0.544,0.729,0.772,3
0.499,0.664,0.869,3
0.75,0.942,0.522,4
0.751,0.955,0.563,4
0.407,0.089,0.331,2
0.132,0.796,0.411,1
0.359,0.05,0.261,2
0.36,0.047,0.265,2
0.511,0.112,0.314,0
0.739,1.042,0.561,4
0.721,1.018,0.597,4
0.545,0.682,0.705,3
0.533,0.05,0.296,0
0.714,0.973,0.559,4
0.68,1.024,0.573,4
0.477,0.642,0.832,3
0.677,0.944,0.541,4
0.487,0.01,0.215,0
0.056,0.731,0.417,1
0.485,0.088,0.253,0
0.382,0.085,0.229,2
0.505,0.713,0.699,3
0.027,0.814,0.439,1
0.522,0.041,0.271,0
0.531,0.036,0.277,0
0.4,0.026,0.29,2
0.734,0.951,0.507,4
0.505,0.729,0.845,3
0.549,0.707,0.806,3
0.084,0.736,0.468,1
0.707,0.968,0.54,4
0.108,0.766,0.459,1
0.712,1.039,0.588,4
0.472,0.075,0.286,0
0.136,0.762,0.432,1
0.348,0.093,0.305,2
0.691,0.95,0.577,4
0.311,0.069,0.276,2
0.093,0.723,0.414,1
0.589,0.651,0.811,3
0.504,0.692,0.769,3
0.364,0.134,0.269,2
0.499,0.718,0.85,3
0.507,0.089,0.25,0
0.343,0.088,0.241,2
0.677,0.934,0.48,4
0.467,0.666,0.762,3
0.49,0.735,0.869,3
0.681,0.95,0.628,4
0.49,0.643,0.772,3
0.474,0.642,0.797,3
0.43,0.021,0.265,2
0.443,0.023,0.224,0
0.721,0.957,0.495,4
0.545,0.029,0.249,0
0.51,0.623,0.858,3
0.042,0.766,0.401,1
0.492,0.068,0.273,0
0.691,0.994,0.515,4
0.082,0.714,0.384,1
0.03,0.758,0.435,1
0.359,0.148,0.307,2
0.043,0.808,0.404,1
0.526,0.678,0.782,3
0.398,0.66,0.747,3
0.355,0.055,0.243,2
0.507,0.024,0.271,0
0.448,0.147,0.213,0
0.509,0.681,0.901,3
0.419,0.046,0.281,2
0.665,1,0.533,4
0.054,0.71,0.464,1
0.521,0.076,0.267,0
0.699,0.971,0.596,4
0.683,0.951,0.592,4
0.34,0.024,0.274,2
0.498,0.084,0.271,0
0.517,0.636,0.849,3
0.058,0.788,0.421,1
0.539,0.595,0.767,3
0.111,0.718,0.419,1
0.711,0.964,0.463,4
0.401,0.008,0.331,2
0.501,0.721,0.786,3
0.738,1.018,0.568,4
0.493,0.611,0.783,3
0.358,0.052,0.298,2
0.098,0.74,0.393,1
0.553,0.693,0.931,3
0.346,0.093,0.322,2
0.744,0.929,0.6,4
0.518,0.074,0.352,0
0.483,0.113,0.287,0
0.777,1.021,0.579,4
0.566,0.709,0.901,3
0.492,0.019,0.255,0
0.461,0.648,0.792,3
0.04,0.78,0.408,1
0.502,0.643,0.814,3
0.49,0.721,0.782,3
0.452,0.634,0.861,3
0.445,0.105,0.258,0
0.659,0.943,0.553,4
0.488,0.69,0.872,3
0.507,0.748,0.716,3
0.396,0.103,0.235,2
0.445,0.065,0.297,0
0.485,0.117,0.278,0
0.382,0.057,0.273,2
0.46,0.742,0.801,3
0.419,0.126,0.236,2
0.407,0.118,0.222,2
0.683,1.071,0.472,4
0.738,0.934,0.529,4
0.062,0.78,0.503,1
0.527,0.077,0.262,0
0.498,0.056,0.256,0
0.067,0.756,0.457,1
0.733,1.031,0.496,4
0.093,0.764,0.461,1
0.579,0.685,0.774,3
0.468,0.029,0.253,0
0.717,0.994,0.512,4
0.38,0.125,0.235,2
0.344,0.11,0.21,2
0.024,0.771,0.444,1
0.093,0.762,0.445,1
0.543,0.633,0.811,3
0.045,0.723,0.394,1
0.562,0.635,0.874,3
0.499,0.017,0.19,0
0.434,0.06,0.248,2
0.401,0.013,0.326,2
0.683,0.952,0.517,4
0.384,0.071,0.282,2
0.69,0.965,0.559,4
0.099,0.756,0.426,1
0.114,0.818,0.392,1
0.482,0.756,0.765,3
0.386,0.108,0.256,2
0.559,0.045,0.228,0
0.45,0.688,0.923,3
0.541,0.073,0.275,0
0.111,0.747,0.441,1
0.825,1.015,0.509,4
0.55,0.678,0.723,3
0.362,0.051,0.293,2
0.386,0.064,0.248,2
0.707,1.007,0.555,4
0.111,0.825,0.478,1
0.514,0.114,0.284,0
0.567,0.635,0.795,3
0.664,0.954,0.483,4
0.387,0.06,0.304,2
0.756,0.99,0.501,4
0.537,0.668,0.865,3
0.764,0.867,0.484,4
0.716,0.972,0.507,4
0.033,0.793,0.464,1
0.497,0.622,0.875,3
0.512,0.61,0.835,3
0.078,0.747,0.416,1
0.533,0.077,0.238,0
0.498,0.03,0.236,0
0.48,0.726,0.81,3
0.734,1.001,0.55,4
0.42,0.043,0.274,2
0.425,0.073,0.223,2
0.029,0.79,0.458,1
0.537,0.629,0.885,3
0.53,0.03,0.262,0
0.491,0.787,0.829,3
0.68,1.074,0.578,4
0.074,0.869,0.457,1
0.122,0.746,0.426,1
0.4,0.633,0.853,3
0.334,0.108,0.319,2
0.386,0.015,0.222,2
0.415,0.033,0.287,2
0.041,0.829,0.442,1
0.799,0.947,0.529,4
0.51,0.675,0.838,3
0.522,0.088,0.24,0
0.708,0.935,0.557,4
0.049,0.775,0.425,1
0.074,0.77,0.436,1
0.561,0.109,0.294,0
0.654,0.115,0.244,0
0.365,0.078,0.181,2
0.362,0.113,0.286,2
0.415,0.083,0.392,2
0.549,0.022,0.303,0
0.1,0.699,0.413,1
0.48,0.035,0.31,0
0.519,0.045,0.286,0
0.348,0.002,0.302,2
0.133,0.8,0.45,1
0.348,0.125,0.281,2
0.762,1.024,0.489,4
0.736,0.923,0.477,4
0.688,1.03,0.548,4
0.719,0.935,0.497,4
0.367,0.08,0.277,2
0.055,0.792,0.458,1
0.719,0.984,0.557,4
0.506,0.68,0.73,3
0.514,0.159,0.194,0
0.524,0.047,0.242,0
0.279,0.124,0.364,2
0.078,0.798,0.456,1
0.587,0.073,0.35,0
0.083,0.777,0.399,1
0.687,0.898,0.542,4
0.439,0.585,0.881,3
0.061,0.754,0.538,1
0.384,0.097,0.252,2
0.47,0.679,0.804,3
0.452,0.652,0.852,3
0.438,0.064,0.191,0
0.144,0.834,0.377,1
0.478,0.7,0.828,3
0.694,0.997,0.576,4
0.778,1.007,0.537,4
0.054,0.803,0.422,1
0.482,0.63,0.807,3
0.754,1.061,0.519,4
0.496,0.646,0.706,3
0.699,1.014,0.531,4
0.468,0.08,0.288,0
0.492,0.098,0.266,0
0.518,0.688,0.783,3
0.673,0.935,0.464,4
0.045,0.76,0.409,1
0.761,0.968,0.445,4
0.548,0.13,0.335,0
0.346,0.043,0.326,2
0.144,0.757,0.418,1
0.474,0.631,0.869,3
0.461,0.694,0.829,3
0.469,0.08,0.342,0
0.508,0.034,0.225,0
0.747,0.939,0.56,4
0.497,0.097,0.282,0
0.471,0.59,0.775,3
0.085,0.856,0.471,1
0.121,0.772,0.431,1
0.457,0.135,0.297,0
0.41,0.177,0.253,2
0.045,0.718,0.438,1
0.837,0.943,0.554,4
0.333,0.091,0.278,2
0.329,0.097,0.245,2
0.508,0.063,0.289,0
0.436,0.693,0.797,3
0.119,0.787,0.429,1
0.452,0.69,0.735,3
0.479,0.082,0.253,0
0.006,0.79,0.452,1
0.746,0.999,0.534,4
0.037,0.773,0.454,1
0.513,0.714,0.737,3
0.718,1.042,0.584,4
0.134,0.726,0.417,1
0.453,0.657,0.751,3
0.678,0.985,0.483,4
0.376,0.094,0.28,2
0.778,0.996,0.539,4
0.406,0.097,0.208,2
0.367,0.078,0.281,2
0.52,0.024,0.224,0
0.72,0.897,0.513,4
0.773,0.968,0.556,4
0.822,0.924,0.63,4
0.114,0.815,0.492,1
0.845,0.919,0.527,4
0.467,0.684,0.843,3
0.696,0.975,0.556,4
0.349,0.125,0.259,2
0.506,0.729,0.884,3
0.709,0.988,0.488,4
0.562,0.688,0.76,3
0.468,0.717,0.788,3
0.74,0.996,0.527,4
0.528,0.672,0.795,3
0.709,0.927,0.539,4
0.431,0.135,0.284,2
0.392,0.042,0.214,2
0.452,0.678,0.797,3
0.51,0.111,0.239,0
0.119,0.835,0.443,1
0.443,0.696,0.848,3
0.524,0.696,0.84,3
0.287,0.061,0.35,2
0.143,0.824,0.442,1
0.45,0.016,0.232,0
0.057,0.732,0.483,1
0.37,0.085,0.252,2
0.526,0.739,0.8,3
0.678,0.991,0.548,4
0.062,0.745,0.393,1
0.45,0.021,0.194,0
0.761,1.047,0.53,4
0.711,0.904,0.467,4
0.5,0.744,0.753,3
0.749,1.013,0.563,4
0.516,0.726,0.819,3
0.537,0.013,0.261,0
0.758,0.924,0.549,4
0.544,0.089,0.274,0
0.699,0.982,0.589,4
0.092,0.817,0.45,1
0.472,0.091,0.243,0
0.494,0.082,0.252,0
0.503,0.084,0.227,0
0.735,0.947,0.55,4
0.503,0.085,0.261,0
0.38,0.111,0.341,2
0.48,0.646,0.826,3
0.665,0.942,0.542,4
0.118,0.7,0.415,1
0.477,0.09,0.223,0
0.476,0.047,0.3,0
0.394,0.089,0.255,2
0.135,0.788,0.385,1
0.486,0.737,0.829,3
0.489,0.102,0.311,0
0.682,0.962,0.596,4
0.087,0.772,0.531,1
0.037,0.83,0.501,1
0.347,0.08,0.28,2
0.469,0.635,0.799,3
0.355,0.04,0.277,2
0.51,0.069,0.271,0
0.769,0.897,0.519,4
0.4,0.077,0.305,2
0.339,0.126,0.313,2
0.492,0.685,0.836,3
0.503,0.085,0.289,0
0.386,0.023,0.315,2
0.576,0.069,0.286,0
0.107,0.766,0.4,1
0.467,0.664,0.763,3
0.491,0.704,0.772,3
0.067,0.795,0.456,1
0.488,0.098,0.289,0
0.732,0.915,0.568,4
0.773,0.961,0.515,4
0.122,0.781,0.457,1
0.075,0.815,0.465,1
0.407,0.039,0.275,2
0.532,0.681,0.8,3
0.798,0.874,0.562,4
0.722,0.99,0.528,4
0.708,0.959,0.573,4
0.485,0.038,0.281,0
0.716,0.914,0.539,4
0.713,0.905,0.51,4
0.404,0.002,0.229,2
0.707,0.976,0.538,4
0.081,0.799,0.42,1
0.744,0.94,0.555,4
0.7,0.959,0.469,4
0.037,0.787,0.491,1
0.508,0.106,0.207,0
0.408,0.116,0.287,2
0.518,0.037,0.298,0
0.518,0.068,0.255,0
0.47,0.678,0.803,3
0.486,0.06,0.258,0
0.042,0.745,0.39,1
0.511,0.645,0.801,3
0.724,1.038,0.605,4
0.676,1.056,0.566,4
0.681,1.01,0.526,4
0.482,0.707,0.854,3
0.075,0.84,0.409,1
0.688,0.98,0.515,4
0.376,0.021,0.262,2
0.683,0.982,0.546,4
0.465,0.106,0.293,0
0.39,0.065,0.309,2
0.404,0.013,0.358,2
0.775,1.043,0.574,4
0.72,0.961,0.53,4
0.759,0.96,0.499,4
0.496,0.687,0.801,3
0.347,0.061,0.267,2
0.394,0.108,0.289,2
0.06,0.785,0.405,1
0.46,0.693,0.736,3
0.529,0.697,0.862,3
0.748,0.975,0.517,4
0.532,0.693,0.828,3
0.394,0.039,0.347,2
0.729,1.058,0.519,4
0.508,0.106,0.271,0
0.44,0.022,0.295,2
0.489,0.636,0.839,3
0.494,0.63,0.766,3
0.461,0.075,0.238,0
0.451,0.632,0.762,3
0.457,0.024,0.229,0
0.472,0.711,0.894,3
0.51,0.707,0.835,3
0.417,0.074,0.344,2
0.675,0.923,0.551,4
0.699,1.014,0.536,4
0.06,0.872,0.428,1
0.357,0.055,0.298,2
0.718,1.024,0.512,4
0.08,0.696,0.468,1
0.059,0.779,0.545,1
0.018,0.77,0.418,1
0.701,0.905,0.477,4
0.699,0.935,0.523,4
0.072,0.811,0.399,1
0.051,0.717,0.453,1
0.471,0.131,0.336,0
0.694,0.932,0.53,4
0.049,0.861,0.443,1
0.441,0.644,0.81,3
0.723,1.018,0.483,4
0.683,1.059,0.502,4
0.693,0.878,0.539,4
0.72,1.045,0.573,4
0.431,0.12,0.255,2
0.402,0.11,0.257,2
0.367,0.045,0.301,2
0.563,0.019,0.254,0
0.54,0.683,0.74,3
0.039,0.764,0.414,1
0.794,0.936,0.577,4
0.707,0.94,0.563,4
0.41,0.085,0.302,2
0.478,0.065,0.295,0
0.507,0.687,0.776,3
0.499,0.671,0.871,3
0.059,0.754,0.408,1
0.783,0.949,0.578,4
0.094,0.79,0.379,1
0.675,0.935,0.546,4
0.118,0.728,0.468,1
0.083,0.794,0.433,1
0.539,0.079,0.306,0
0.722,0.953,0.52,4
0.525,0.652,0.765,3
0.691,0.966,0.53,4
0.53,0.699,0.827,3
0.511,0.037,0.244,0
0.471,0.005,0.269,0
0.529,0.077,0.313,0
0.719,0.943,0.603,4
0.344,0.08,0.317,2
0.722,0.961,0.482,4
0.743,0.972,0.526,4
0.017,0.8,0.401,1
0.543,0.003,0.282,0
0.008,0.77,0.488,1
0.378,0.017,0.339,2
0.103,0.89,0.464,1
0.058,0.786,0.451,1
0.523,0.67,0.726,3
0.513,0.656,0.762,3
0.529,0.096,0.269,0
0.501,0.071,0.228,0
0.484,0.026,0.294,0
0.822,1.038,0.582,4
0.105,0.79,0.405,1
0.688,0.991,0.529,4
0.392,0.004,0.248,2
0.385,0.053,0.327,2
0.466,0.6,0.766,3
0.745,0.972,0.601,4
0.661,1.019,0.513,4
0.418,0.651,0.77,3
0.522,0.68,0.884,3
0.285,0.049,0.258,2
0.064,0.793,0.384,1
0.467,0.055,0.238,0
0.103,0.812,0.44,1
0.506,0.631,0.796,3
0.295,0.092,0.241,2
0.492,0.114,0.229,0
0.499,0.041,0.286,0
0.111,0.784,0.441,1
0.53,0.08,0.235,0
0.723,0.944,0.545,4
0.745,0.931,0.537,4
0.099,0.75,0.474,1
0.396,0.056,0.29,2
0.069,0.834,0.394,1
0.543,0.096,0.29,0
0.457,0.037,0.284,0
0.071,0.741,0.356,1
0.478,0.097,0.239,0
0.364,0.076,0.327,2
0.519,0.623,0.798,3
0.103,0.795,0.425,1
0.458,0.681,0.897,3
0.442,0.648,0.836,3
0.056,0.797,0.453,1
0.762,0.967,0.495,4
0.67,0.929,0.543,4
0.399,0.145,0.309,2
0.313,0.088,0.311,2
0.502,0.058,0.236,0
0.32,0.15,0.3,2
0.003,0.717,0.478,1
0.696,1.015,0.536,4
0.547,0.1,0.326,0
0.455,0.04,0.28,0
0.496,0.028,0.301,0
0.481,0.076,0.25,0
0.349,0.065,0.314,2
0.467,0.644,0.847,3
0.342,0.04,0.298,2
0.505,0.106,0.248,0
0.689,0.943,0.49,4
0.008,0.764,0.498,1
0.143,0.753,0.45,1
0.092,0.768,0.449,1
0.473,0.073,0.206,0
0.328,0.002,0.274,2
0.055,0.784,0.489,1
0.106,0.818,0.395,1
0.72,0.978,0.531,4
0.007,0.748,0.477,1
0.109,0.842,0.537,1
0.712,1.019,0.483,4
0.52,0.68,0.806,3
0.448,0.087,0.229,0
0.343,0.079,0.352,2
0.393,0.652,0.822,3
0.378,0.023,0.244,2
0.311,0.009,0.259,2
0.081,0.779,0.508,1
0.458,0.682,0.832,3
0.732,0.925,0.558,4
0.668,1.063,0.524,4
0.523,0.123,0.362,0
0.462,0.044,0.228,0
0.103,0.806,0.394,1
0.569,0.122,0.231,0
0.516,0.645,0.847,3
0.485,0.14,0.221,0
0.544,0.098,0.24,0
0.005,0.839,0.488,1
0.083,0.776,0.375,1
0.703,1.009,0.547,4
0.072,0.786,0.401,1
0.323,0.089,0.279,2
0.764,0.954,0.554,4
0.743,0.991,0.566,4
0.467,0.099,0.225,0
0.096,0.78,0.446,1
0.137,0.777,0.435,1
0.598,0.113,0.333,0
0.759,0.96,0.59,4
0.075,0.728,0.392,1
0.136,0.731,0.435,1
0.716,0.977,0.595,4
0.52,0.724,0.814,3
0.471,0.076,0.284,0
0.643,1.024,0.536,4
0.475,0.162,0.294,0
0.513,0.714,0.78,3
0.335,0.044,0.294,2
0.528,0.045,0.303,0
0.071,0.725,0.4,1
0.099,0.721,0.5,1
0.543,0.67,0.861,3
0.544,0.585,0.861,3
0.712,0.93,0.542,4
0.734,0.949,0.521,4
0.039,0.721,0.456,1
